#机器人id	阵型类型	阵型ID	位置	武将id
id	type	formation	pos	role
10057	11	16000101	6	12000033
10058	11	16000101	5	12000013
10058	11	16000101	2	12000048
10058	11	16000101	6	12000032
10059	11	16000101	5	12000000
10059	11	16000101	2	12000033
10059	11	16000101	6	12000031
10060	11	16000101	5	12000006
10060	11	16000101	2	12000034
10060	11	16000101	6	12000039
10061	11	16000101	5	12000002
10061	11	16000101	2	12000023
10061	11	16000101	6	12000030
10062	11	16000101	5	12000001
10062	11	16000101	2	12000030
10062	11	16000101	6	12000031
10063	11	16000101	5	12000008
10063	11	16000101	2	12000039
10063	11	16000101	6	12000032
10064	11	16000101	5	12000012
10064	11	16000101	2	12000035
10064	11	16000101	6	12000036
10065	11	16000101	5	12000003
10065	11	16000101	2	12000042
10065	11	16000101	6	12000036
10066	11	16000101	5	12000015
10066	11	16000101	2	12000025
10066	11	16000101	6	12000047
10067	11	16000101	5	12000003
10067	11	16000101	2	12000037
10067	11	16000101	6	12000043
10068	11	16000101	5	12000015
10068	11	16000101	2	12000044
10068	11	16000101	6	12000025
10069	11	16000101	5	12000006
10069	11	16000101	2	12000036
10069	11	16000101	6	12000046
10070	11	16000101	5	12000016
10070	11	16000101	2	12000026
10070	11	16000101	6	12000047
10071	11	16000101	5	12000021
10071	11	16000101	2	12000031
10071	11	16000101	6	12000032
10072	11	16000101	5	12000003
10072	11	16000101	2	12000048
10072	11	16000101	6	12000024
10073	11	16000101	5	12000000
10073	11	16000101	2	12000034
10073	11	16000101	6	12000046
10074	11	16000101	5	12000004
10074	11	16000101	2	12000038
10074	11	16000101	6	12000046
10075	11	16000101	5	12000019
10075	11	16000101	2	12000038
10075	11	16000101	6	12000046
10076	11	16000101	5	12000013
10076	11	16000101	2	12000024
10076	11	16000101	6	12000044
10077	11	16000101	5	12000015
10077	11	16000101	2	12000036
10077	11	16000101	6	12000038
10078	11	16000101	5	12000003
10078	11	16000101	2	12000045
10078	11	16000101	6	12000047
10079	11	16000101	5	12000008
10079	11	16000101	2	12000042
10079	11	16000101	6	12000038
10080	11	16000101	5	12000015
10080	11	16000101	2	12000039
10080	11	16000101	6	12000025
10081	11	16000101	5	12000003
10081	11	16000101	2	12000022
10081	11	16000101	6	12000030
10082	11	16000101	5	12000018
10082	11	16000101	2	12000027
10082	11	16000101	6	12000036
10083	11	16000101	5	12000016
10083	11	16000101	2	12000038
10083	11	16000101	6	12000026
10084	11	16000101	5	12000004
10084	11	16000101	2	12000025
10084	11	16000101	6	12000033
10085	11	16000101	5	12000017
10085	11	16000101	2	12000041
10085	11	16000101	6	12000048
10086	11	16000101	5	12000011
10086	11	16000101	2	12000029
10086	11	16000101	6	12000046
10087	11	16000101	5	12000020
10087	11	16000101	2	12000029
10087	11	16000101	6	12000028
10088	11	16000101	5	12000014
10088	11	16000101	2	12000044
10088	11	16000101	6	12000029
10089	11	16000101	5	12000019
10089	11	16000101	2	12000037
10089	11	16000101	6	12000048
10090	11	16000101	5	12000003
10090	11	16000101	2	12000049
10090	11	16000101	6	12000038
10091	11	16000101	5	12000003
10091	11	16000101	2	12000041
10091	11	16000101	6	12000022
10092	11	16000101	5	12000002
10092	11	16000101	2	12000027
10092	11	16000101	6	12000025
10093	11	16000101	5	12000003
10093	11	16000101	2	12000038
10093	11	16000101	6	12000041
10094	11	16000101	5	12000008
10094	11	16000101	2	12000032
10094	11	16000101	6	12000030
10095	11	16000101	5	12000016
10095	11	16000101	2	12000030
10095	11	16000101	6	12000043
10096	11	16000101	5	12000006
10096	11	16000101	2	12000022
10096	11	16000101	6	12000043
10097	11	16000101	5	12000010
10097	11	16000101	2	12000022
10097	11	16000101	6	12000027
10098	11	16000101	5	12000002
10098	11	16000101	2	12000023
10098	11	16000101	6	12000047
10099	11	16000101	5	12000002
10099	11	16000101	2	12000045
10099	11	16000101	6	12000038
10100	11	16000101	5	12000003
10100	11	16000101	2	12000033
10100	11	16000101	6	12000030
10101	11	16000101	5	12000002
10101	11	16000101	2	12000034
10101	11	16000101	6	12000039
10102	11	16000101	5	12000003
10102	11	16000101	2	12000049
10102	11	16000101	6	12000040
10103	11	16000101	5	12000004
10103	11	16000101	2	12000049
10103	11	16000101	6	12000036
10104	11	16000101	5	12000016
10104	11	16000101	2	12000049
10104	11	16000101	6	12000034
10105	11	16000101	5	12000005
10105	11	16000101	2	12000023
10105	11	16000101	6	12000049
10106	11	16000101	5	12000009
10106	11	16000101	2	12000034
10106	11	16000101	6	12000042
10107	11	16000101	5	12000001
10107	11	16000101	2	12000029
10107	11	16000101	6	12000023
10108	11	16000101	5	12000015
10108	11	16000101	2	12000049
10108	11	16000101	6	12000027
10109	11	16000101	5	12000001
10109	11	16000101	2	12000027
10109	11	16000101	6	12000028
10110	11	16000101	5	12000002
10110	11	16000101	2	12000049
10110	11	16000101	6	12000034
10111	11	16000101	5	12000017
10111	11	16000101	2	12000033
10111	11	16000101	6	12000028
10112	11	16000101	5	12000017
10112	11	16000101	2	12000039
10112	11	16000101	6	12000036
10113	11	16000101	5	12000004
10113	11	16000101	2	12000036
10113	11	16000101	6	12000030
10114	11	16000101	5	12000013
10114	11	16000101	2	12000025
10114	11	16000101	6	12000043
10115	11	16000101	5	12000014
10115	11	16000101	2	12000034
10115	11	16000101	6	12000049
10116	11	16000101	5	12000014
10116	11	16000101	2	12000026
10116	11	16000101	6	12000029
10117	11	16000101	5	12000020
10117	11	16000101	2	12000022
10117	11	16000101	6	12000025
10118	11	16000101	5	12000007
10118	11	16000101	2	12000043
10118	11	16000101	6	12000030
10119	11	16000101	5	12000017
10119	11	16000101	2	12000036
10119	11	16000101	6	12000023
10120	11	16000101	5	12000007
10120	11	16000101	2	12000039
10120	11	16000101	6	12000035
10121	11	16000101	5	12000010
10121	11	16000101	2	12000039
10121	11	16000101	6	12000031
10122	11	16000101	5	12000002
10122	11	16000101	2	12000026
10122	11	16000101	6	12000028
10123	11	16000101	5	12000001
10123	11	16000101	2	12000032
10123	11	16000101	6	12000038
10124	11	16000101	5	12000018
10124	11	16000101	2	12000031
10124	11	16000101	6	12000040
10125	11	16000101	5	12000017
10125	11	16000101	2	12000034
10125	11	16000101	6	12000040
10126	11	16000101	5	12000009
10126	11	16000101	2	12000032
10126	11	16000101	6	12000023
10127	11	16000101	5	12000017
10127	11	16000101	2	12000043
10127	11	16000101	6	12000035
10128	11	16000101	5	12000005
10128	11	16000101	2	12000049
10128	11	16000101	6	12000026
10129	11	16000101	5	12000012
10129	11	16000101	2	12000031
10129	11	16000101	6	12000042
10130	11	16000101	5	12000003
10130	11	16000101	2	12000042
10130	11	16000101	6	12000035
10131	11	16000101	5	12000015
10131	11	16000101	2	12000043
10131	11	16000101	6	12000032
10132	11	16000101	5	12000017
10132	11	16000101	2	12000030
10132	11	16000101	6	12000040
10133	11	16000101	5	12000014
10133	11	16000101	2	12000038
10133	11	16000101	6	12000049
10134	11	16000101	5	12000009
10134	11	16000101	2	12000032
10134	11	16000101	6	12000022
10135	11	16000101	5	12000014
10135	11	16000101	2	12000035
10135	11	16000101	6	12000037
10136	11	16000101	5	12000021
10136	11	16000101	2	12000030
10136	11	16000101	6	12000024
10137	11	16000101	5	12000006
10137	11	16000101	2	12000045
10137	11	16000101	6	12000040
10138	11	16000101	5	12000008
10138	11	16000101	2	12000034
10138	11	16000101	6	12000036
10139	11	16000101	5	12000008
10139	11	16000101	2	12000027
10139	11	16000101	6	12000026
10140	11	16000101	5	12000018
10140	11	16000101	2	12000035
10140	11	16000101	6	12000040
10141	11	16000101	5	12000020
10141	11	16000101	2	12000042
10141	11	16000101	6	12000038
10142	11	16000101	5	12000017
10142	11	16000101	2	12000041
10142	11	16000101	6	12000045
10143	11	16000101	5	12000009
10143	11	16000101	2	12000043
10143	11	16000101	6	12000023
10144	11	16000101	5	12000018
10144	11	16000101	2	12000022
10144	11	16000101	6	12000024
10145	11	16000101	5	12000021
10145	11	16000101	2	12000033
10145	11	16000101	6	12000036
10146	11	16000101	5	12000019
10146	11	16000101	2	12000023
10146	11	16000101	6	12000024
10147	11	16000101	5	12000004
10147	11	16000101	2	12000035
10147	11	16000101	6	12000037
10148	11	16000101	5	12000014
10148	11	16000101	2	12000032
10148	11	16000101	6	12000026
10149	11	16000101	5	12000011
10149	11	16000101	2	12000036
10149	11	16000101	6	12000026
10150	11	16000101	5	12000019
10150	11	16000101	2	12000043
10150	11	16000101	6	12000042
10151	11	16000101	5	12000019
10151	11	16000101	2	12000043
10151	11	16000101	6	12000049
10152	11	16000101	5	12000017
10152	11	16000101	2	12000035
10152	11	16000101	6	12000039
10153	11	16000101	5	12000005
10153	11	16000101	2	12000043
10153	11	16000101	6	12000039
10154	11	16000101	5	12000021
10154	11	16000101	2	12000031
10154	11	16000101	6	12000048
10155	11	16000101	5	12000015
10155	11	16000101	2	12000049
10155	11	16000101	6	12000045
10156	11	16000101	5	12000015
10156	11	16000101	2	12000024
10156	11	16000101	6	12000032
10157	11	16000101	5	12000002
10157	11	16000101	2	12000048
10157	11	16000101	6	12000023
10158	11	16000101	5	12000017
10158	11	16000101	2	12000032
10158	11	16000101	6	12000023
10159	11	16000101	5	12000010
10159	11	16000101	2	12000033
10159	11	16000101	6	12000024
10160	11	16000101	5	12000000
10160	11	16000101	2	12000039
10160	11	16000101	6	12000043
10161	11	16000101	5	12000021
10161	11	16000101	2	12000033
10161	11	16000101	6	12000041
10162	11	16000101	5	12000006
10162	11	16000101	2	12000027
10162	11	16000101	6	12000048
10163	11	16000101	5	12000010
10163	11	16000101	2	12000023
10163	11	16000101	6	12000042
10164	11	16000101	5	12000003
10164	11	16000101	2	12000022
10164	11	16000101	6	12000042
10165	11	16000101	5	12000011
10165	11	16000101	2	12000047
10165	11	16000101	6	12000032
10166	11	16000101	5	12000000
10166	11	16000101	2	12000030
10166	11	16000101	6	12000047
10167	11	16000101	5	12000011
10167	11	16000101	2	12000024
10167	11	16000101	6	12000038
10168	11	16000101	5	12000012
10168	11	16000101	2	12000047
10168	11	16000101	6	12000049
10169	11	16000101	5	12000019
10169	11	16000101	2	12000028
10169	11	16000101	6	12000031
10170	11	16000101	5	12000013
10170	11	16000101	2	12000023
10170	11	16000101	6	12000024
10171	11	16000101	5	12000009
10171	11	16000101	2	12000024
10171	11	16000101	6	12000047
10172	11	16000101	5	12000003
10172	11	16000101	2	12000024
10172	11	16000101	6	12000045
10173	11	16000101	5	12000007
10173	11	16000101	2	12000034
10173	11	16000101	6	12000036
10174	11	16000101	5	12000018
10174	11	16000101	2	12000026
10174	11	16000101	6	12000035
10175	11	16000101	5	12000010
10175	11	16000101	2	12000029
10175	11	16000101	6	12000025
10176	11	16000101	5	12000002
10176	11	16000101	2	12000049
10176	11	16000101	6	12000047
10177	11	16000101	5	12000012
10177	11	16000101	2	12000043
10177	11	16000101	6	12000031
10178	11	16000101	5	12000003
10178	11	16000101	2	12000029
10178	11	16000101	6	12000035
10179	11	16000101	5	12000004
10179	11	16000101	2	12000029
10179	11	16000101	6	12000049
10180	11	16000101	5	12000018
10180	11	16000101	2	12000034
10180	11	16000101	6	12000025
10181	11	16000101	5	12000007
10181	11	16000101	2	12000037
10181	11	16000101	6	12000023
10182	11	16000101	5	12000009
10182	11	16000101	2	12000047
10182	11	16000101	6	12000022
10183	11	16000101	5	12000008
10183	11	16000101	2	12000032
10183	11	16000101	6	12000035
10184	11	16000101	5	12000007
10184	11	16000101	2	12000035
10184	11	16000101	6	12000049
10185	11	16000101	5	12000006
10185	11	16000101	2	12000039
10185	11	16000101	6	12000043
10186	11	16000101	5	12000016
10186	11	16000101	2	12000022
10186	11	16000101	6	12000038
10187	11	16000101	5	12000009
10187	11	16000101	2	12000046
10187	11	16000101	6	12000040
10188	11	16000101	5	12000021
10188	11	16000101	2	12000040
10188	11	16000101	6	12000038
10189	11	16000101	5	12000014
10189	11	16000101	2	12000047
10189	11	16000101	6	12000022
10190	11	16000101	5	12000010
10190	11	16000101	2	12000049
10190	11	16000101	6	12000046
10191	11	16000101	5	12000019
10191	11	16000101	2	12000039
10191	11	16000101	6	12000043
10192	11	16000101	5	12000015
10192	11	16000101	2	12000048
10192	11	16000101	6	12000044
10193	11	16000101	5	12000002
10193	11	16000101	2	12000041
10193	11	16000101	6	12000023
10194	11	16000101	5	12000005
10194	11	16000101	2	12000030
10194	11	16000101	6	12000035
10195	11	16000101	5	12000017
10195	11	16000101	2	12000022
10195	11	16000101	6	12000026
10196	11	16000101	5	12000010
10196	11	16000101	2	12000037
10196	11	16000101	6	12000049
10197	11	16000101	5	12000020
10197	11	16000101	2	12000044
10197	11	16000101	6	12000031
10198	11	16000101	5	12000012
10198	11	16000101	2	12000022
10198	11	16000101	6	12000037
10199	11	16000101	5	12000004
10199	11	16000101	2	12000025
10199	11	16000101	6	12000044
10200	11	16000101	5	12000015
10200	11	16000101	2	12000026
10200	11	16000101	6	12000035
10201	11	16000101	5	12000005
10201	11	16000101	2	12000036
10201	11	16000101	6	12000022
10202	11	16000101	5	12000020
10202	11	16000101	2	12000039
10202	11	16000101	6	12000043
10203	11	16000101	5	12000018
10203	11	16000101	2	12000039
10203	11	16000101	6	12000031
10204	11	16000101	5	12000012
10204	11	16000101	2	12000035
10204	11	16000101	6	12000039
10205	11	16000101	5	12000000
10205	11	16000101	2	12000047
10205	11	16000101	6	12000046
10206	11	16000101	5	12000000
10206	11	16000101	2	12000038
10206	11	16000101	6	12000030
10207	11	16000101	5	12000008
10207	11	16000101	2	12000041
10207	11	16000101	6	12000034
10208	11	16000101	5	12000007
10208	11	16000101	2	12000043
10208	11	16000101	6	12000034
10209	11	16000101	5	12000020
10209	11	16000101	2	12000026
10209	11	16000101	6	12000037
10210	11	16000101	5	12000005
10210	11	16000101	2	12000023
10210	11	16000101	6	12000032
10211	11	16000101	5	12000021
10211	11	16000101	2	12000023
10211	11	16000101	6	12000044
10212	11	16000101	5	12000013
10212	11	16000101	2	12000040
10212	11	16000101	6	12000033
10213	11	16000101	5	12000019
10213	11	16000101	2	12000044
10213	11	16000101	6	12000036
10214	11	16000101	5	12000012
10214	11	16000101	2	12000032
10214	11	16000101	6	12000044
10215	11	16000101	5	12000005
10215	11	16000101	2	12000039
10215	11	16000101	6	12000048
10216	11	16000101	5	12000001
10216	11	16000101	2	12000040
10216	11	16000101	6	12000043
10217	11	16000101	5	12000007
10217	11	16000101	2	12000042
10217	11	16000101	6	12000047
10218	11	16000101	5	12000013
10218	11	16000101	2	12000029
10218	11	16000101	6	12000041
10219	11	16000101	5	12000013
10219	11	16000101	2	12000024
10219	11	16000101	6	12000038
10220	11	16000101	5	12000008
10220	11	16000101	2	12000025
10220	11	16000101	6	12000048
10221	11	16000101	5	12000003
10221	11	16000101	2	12000029
10221	11	16000101	6	12000042
10222	11	16000101	5	12000005
10222	11	16000101	2	12000045
10222	11	16000101	6	12000040
10223	11	16000101	5	12000007
10223	11	16000101	2	12000041
10223	11	16000101	6	12000024
10224	11	16000101	5	12000005
10224	11	16000101	2	12000047
10224	11	16000101	6	12000030
10225	11	16000101	5	12000000
10225	11	16000101	2	12000027
10225	11	16000101	6	12000039
10226	11	16000101	5	12000009
10226	11	16000101	2	12000038
10226	11	16000101	6	12000045
10227	11	16000101	5	12000001
10227	11	16000101	2	12000026
10227	11	16000101	6	12000036
10228	11	16000101	5	12000015
10228	11	16000101	2	12000036
10228	11	16000101	6	12000029
10229	11	16000101	5	12000000
10229	11	16000101	2	12000028
10229	11	16000101	6	12000024
10230	11	16000101	5	12000003
10230	11	16000101	2	12000045
10230	11	16000101	6	12000043
10231	11	16000101	5	12000008
10231	11	16000101	2	12000030
10231	11	16000101	6	12000049
10232	11	16000101	5	12000016
10232	11	16000101	2	12000025
10232	11	16000101	6	12000045
10233	11	16000101	5	12000003
10233	11	16000101	2	12000035
10233	11	16000101	6	12000046
10234	11	16000101	5	12000006
10234	11	16000101	2	12000024
10234	11	16000101	6	12000048
10235	11	16000101	5	12000015
10235	11	16000101	2	12000022
10235	11	16000101	6	12000032
10236	11	16000101	5	12000011
10236	11	16000101	2	12000046
10236	11	16000101	6	12000037
10237	11	16000101	5	12000015
10237	11	16000101	2	12000023
10237	11	16000101	6	12000040
10238	11	16000101	5	12000002
10238	11	16000101	2	12000028
10238	11	16000101	6	12000032
10239	11	16000101	5	12000010
10239	11	16000101	2	12000028
10239	11	16000101	6	12000045
10240	11	16000101	5	12000008
10240	11	16000101	2	12000040
10240	11	16000101	6	12000046
10241	11	16000101	5	12000015
10241	11	16000101	2	12000025
10241	11	16000101	6	12000028
10242	11	16000101	5	12000016
10242	11	16000101	2	12000040
10242	11	16000101	6	12000030
10243	11	16000101	5	12000018
10243	11	16000101	2	12000047
10243	11	16000101	6	12000022
10244	11	16000101	5	12000011
10244	11	16000101	2	12000034
10244	11	16000101	6	12000024
10245	11	16000101	5	12000002
10245	11	16000101	2	12000029
10245	11	16000101	6	12000044
10246	11	16000101	5	12000001
10246	11	16000101	2	12000022
10246	11	16000101	6	12000043
10247	11	16000101	5	12000009
10247	11	16000101	2	12000045
10247	11	16000101	6	12000037
10248	11	16000101	5	12000003
10248	11	16000101	2	12000038
10248	11	16000101	6	12000035
10249	11	16000101	5	12000016
10249	11	16000101	2	12000035
10249	11	16000101	6	12000022
10250	11	16000101	5	12000006
10250	11	16000101	2	12000045
10250	11	16000101	6	12000043
10251	11	16000101	5	12000007
10251	11	16000101	2	12000033
10251	11	16000101	6	12000023
10252	11	16000101	5	12000011
10252	11	16000101	2	12000047
10252	11	16000101	6	12000037
10253	11	16000101	5	12000021
10253	11	16000101	2	12000046
10253	11	16000101	6	12000031
10254	11	16000101	5	12000015
10254	11	16000101	2	12000028
10254	11	16000101	6	12000023
10255	11	16000101	5	12000014
10255	11	16000101	2	12000031
10255	11	16000101	6	12000040
10256	11	16000101	5	12000011
10256	11	16000101	2	12000035
10256	11	16000101	6	12000041
10257	11	16000101	5	12000012
10257	11	16000101	2	12000049
10257	11	16000101	6	12000022
10258	11	16000101	5	12000003
10258	11	16000101	2	12000030
10258	11	16000101	6	12000033
10259	11	16000101	5	12000016
10259	11	16000101	2	12000035
10259	11	16000101	6	12000041
10260	11	16000101	5	12000016
10260	11	16000101	2	12000023
10260	11	16000101	6	12000035
10261	11	16000101	5	12000013
10261	11	16000101	2	12000037
10261	11	16000101	6	12000046
10262	11	16000101	5	12000014
10262	11	16000101	2	12000045
10262	11	16000101	6	12000039
10263	11	16000101	5	12000021
10263	11	16000101	2	12000023
10263	11	16000101	6	12000025
10264	11	16000101	5	12000005
10264	11	16000101	2	12000022
10264	11	16000101	6	12000039
10265	11	16000101	5	12000016
10265	11	16000101	2	12000038
10265	11	16000101	6	12000028
10266	11	16000101	5	12000008
10266	11	16000101	2	12000046
10266	11	16000101	6	12000032
10267	11	16000101	5	12000003
10267	11	16000101	2	12000042
10267	11	16000101	6	12000034
10268	11	16000101	5	12000018
10268	11	16000101	2	12000046
10268	11	16000101	6	12000040
10269	11	16000101	5	12000005
10269	11	16000101	2	12000035
10269	11	16000101	6	12000034
10270	11	16000101	5	12000011
10270	11	16000101	2	12000040
10270	11	16000101	6	12000044
10271	11	16000101	5	12000005
10271	11	16000101	2	12000030
10271	11	16000101	6	12000029
10272	11	16000101	5	12000017
10272	11	16000101	2	12000049
10272	11	16000101	6	12000048
10273	11	16000101	5	12000019
10273	11	16000101	2	12000014
10273	11	16000101	6	12000034
10273	11	16000101	4	12000033
10274	11	16000101	5	12000006
10274	11	16000101	2	12000017
10274	11	16000101	6	12000039
10274	11	16000101	4	12000027
10275	11	16000101	5	12000011
10275	11	16000101	2	12000007
10275	11	16000101	6	12000022
10275	11	16000101	4	12000043
10276	11	16000101	5	12000012
10276	11	16000101	2	12000002
10276	11	16000101	6	12000039
10276	11	16000101	4	12000048
10277	11	16000101	5	12000001
10277	11	16000101	2	12000003
10277	11	16000101	6	12000044
10277	11	16000101	4	12000049
10278	11	16000101	5	12000014
10278	11	16000101	2	12000001
10278	11	16000101	6	12000046
10278	11	16000101	4	12000049
10279	11	16000101	5	12000013
10279	11	16000101	2	12000017
10279	11	16000101	6	12000045
10279	11	16000101	4	12000044
10280	11	16000101	5	12000019
10280	11	16000101	2	12000007
10280	11	16000101	6	12000028
10280	11	16000101	4	12000047
10281	11	16000101	5	12000007
10281	11	16000101	2	12000011
10281	11	16000101	6	12000035
10281	11	16000101	4	12000039
10282	11	16000101	5	12000005
10282	11	16000101	2	12000020
10282	11	16000101	6	12000040
10282	11	16000101	4	12000022
10283	11	16000101	5	12000013
10283	11	16000101	2	12000015
10283	11	16000101	6	12000022
10283	11	16000101	4	12000043
10284	11	16000101	5	12000019
10284	11	16000101	2	12000013
10284	11	16000101	6	12000041
10284	11	16000101	4	12000038
10285	11	16000101	5	12000000
10285	11	16000101	2	12000003
10285	11	16000101	6	12000044
10285	11	16000101	4	12000035
10286	11	16000101	5	12000018
10286	11	16000101	2	12000011
10286	11	16000101	6	12000035
10286	11	16000101	4	12000049
10287	11	16000101	5	12000016
10287	11	16000101	2	12000000
10287	11	16000101	6	12000028
10287	11	16000101	4	12000027
10288	11	16000101	5	12000003
10288	11	16000101	2	12000009
10288	11	16000101	6	12000033
10288	11	16000101	4	12000038
10289	11	16000101	5	12000009
10289	11	16000101	2	12000015
10289	11	16000101	6	12000030
10289	11	16000101	4	12000022
10290	11	16000101	5	12000010
10290	11	16000101	2	12000014
10290	11	16000101	6	12000034
10290	11	16000101	4	12000032
10291	11	16000101	5	12000006
10291	11	16000101	2	12000015
10291	11	16000101	6	12000034
10291	11	16000101	4	12000042
10292	11	16000101	5	12000009
10292	11	16000101	2	12000001
10292	11	16000101	6	12000028
10292	11	16000101	4	12000042
10293	11	16000101	5	12000012
10293	11	16000101	2	12000013
10293	11	16000101	6	12000025
10293	11	16000101	4	12000044
10294	11	16000101	5	12000015
10294	11	16000101	2	12000006
10294	11	16000101	6	12000048
10294	11	16000101	4	12000030
10295	11	16000101	5	12000010
10295	11	16000101	2	12000002
10295	11	16000101	6	12000031
10295	11	16000101	4	12000036
10296	11	16000101	5	12000011
10296	11	16000101	2	12000002
10296	11	16000101	6	12000047
10296	11	16000101	4	12000044
10297	11	16000101	5	12000013
10297	11	16000101	2	12000006
10297	11	16000101	6	12000044
10297	11	16000101	4	12000034
10298	11	16000101	5	12000013
10298	11	16000101	2	12000006
10298	11	16000101	6	12000026
10298	11	16000101	4	12000031
10299	11	16000101	5	12000002
10299	11	16000101	2	12000021
10299	11	16000101	6	12000037
10299	11	16000101	4	12000041
10300	11	16000101	5	12000009
10300	11	16000101	2	12000020
10300	11	16000101	6	12000047
10300	11	16000101	4	12000026
10301	11	16000101	5	12000020
10301	11	16000101	2	12000005
10301	11	16000101	6	12000028
10301	11	16000101	4	12000043
10302	11	16000101	5	12000020
10302	11	16000101	2	12000007
10302	11	16000101	6	12000027
10302	11	16000101	4	12000029
10303	11	16000101	5	12000000
10303	11	16000101	2	12000009
10303	11	16000101	6	12000033
10303	11	16000101	4	12000046
10304	11	16000101	5	12000015
10304	11	16000101	2	12000016
10304	11	16000101	6	12000032
10304	11	16000101	4	12000033
10305	11	16000101	5	12000012
10305	11	16000101	2	12000017
10305	11	16000101	6	12000044
10305	11	16000101	4	12000033
10306	11	16000101	5	12000009
10306	11	16000101	2	12000020
10306	11	16000101	6	12000038
10306	11	16000101	4	12000030
10307	11	16000101	5	12000014
10307	11	16000101	2	12000013
10307	11	16000101	6	12000048
10307	11	16000101	4	12000027
10308	11	16000101	5	12000005
10308	11	16000101	2	12000021
10308	11	16000101	6	12000033
10308	11	16000101	4	12000038
10309	11	16000101	5	12000021
10309	11	16000101	2	12000011
10309	11	16000101	6	12000033
10309	11	16000101	4	12000032
10310	11	16000101	5	12000021
10310	11	16000101	2	12000009
10310	11	16000101	6	12000039
10310	11	16000101	4	12000038
10311	11	16000101	5	12000006
10311	11	16000101	2	12000012
10311	11	16000101	6	12000028
10311	11	16000101	4	12000022
10312	11	16000101	5	12000000
10312	11	16000101	2	12000012
10312	11	16000101	6	12000042
10312	11	16000101	4	12000028
10313	11	16000101	5	12000004
10313	11	16000101	2	12000014
10313	11	16000101	6	12000034
10313	11	16000101	4	12000042
10314	11	16000101	5	12000021
10314	11	16000101	2	12000020
10314	11	16000101	6	12000035
10314	11	16000101	4	12000047
10315	11	16000101	5	12000003
10315	11	16000101	2	12000000
10315	11	16000101	6	12000028
10315	11	16000101	4	12000025
10316	11	16000101	5	12000001
10316	11	16000101	2	12000017
10316	11	16000101	6	12000028
10316	11	16000101	4	12000047
10317	11	16000101	5	12000015
10317	11	16000101	2	12000016
10317	11	16000101	6	12000038
10317	11	16000101	4	12000041
10318	11	16000101	5	12000017
10318	11	16000101	2	12000006
10318	11	16000101	6	12000022
10318	11	16000101	4	12000042
10319	11	16000101	5	12000017
10319	11	16000101	2	12000000
10319	11	16000101	6	12000036
10319	11	16000101	4	12000024
10320	11	16000101	5	12000018
10320	11	16000101	2	12000019
10320	11	16000101	6	12000034
10320	11	16000101	4	12000030
10321	11	16000101	5	12000021
10321	11	16000101	2	12000019
10321	11	16000101	6	12000049
10321	11	16000101	4	12000047
10322	11	16000101	5	12000007
10322	11	16000101	2	12000008
10322	11	16000101	6	12000046
10322	11	16000101	4	12000028
10323	11	16000101	5	12000009
10323	11	16000101	2	12000007
10323	11	16000101	6	12000025
10323	11	16000101	4	12000031
10324	11	16000101	5	12000006
10324	11	16000101	2	12000018
10324	11	16000101	6	12000032
10324	11	16000101	4	12000043
10325	11	16000101	5	12000004
10325	11	16000101	2	12000001
10325	11	16000101	6	12000022
10325	11	16000101	4	12000047
10326	11	16000101	5	12000004
10326	11	16000101	2	12000005
10326	11	16000101	6	12000039
10326	11	16000101	4	12000040
10327	11	16000101	5	12000019
10327	11	16000101	2	12000007
10327	11	16000101	6	12000028
10327	11	16000101	4	12000048
10328	11	16000101	5	12000011
10328	11	16000101	2	12000002
10328	11	16000101	6	12000023
10328	11	16000101	4	12000034
10329	11	16000101	5	12000017
10329	11	16000101	2	12000001
10329	11	16000101	6	12000028
10329	11	16000101	4	12000033
10330	11	16000101	5	12000019
10330	11	16000101	2	12000020
10330	11	16000101	6	12000043
10330	11	16000101	4	12000040
10331	11	16000101	5	12000000
10331	11	16000101	2	12000018
10331	11	16000101	6	12000022
10331	11	16000101	4	12000030
10332	11	16000101	5	12000017
10332	11	16000101	2	12000019
10332	11	16000101	6	12000024
10332	11	16000101	4	12000041
10333	11	16000101	5	12000000
10333	11	16000101	2	12000007
10333	11	16000101	6	12000025
10333	11	16000101	4	12000028
10334	11	16000101	5	12000001
10334	11	16000101	2	12000008
10334	11	16000101	6	12000036
10334	11	16000101	4	12000033
10335	11	16000101	5	12000003
10335	11	16000101	2	12000009
10335	11	16000101	6	12000028
10335	11	16000101	4	12000034
10336	11	16000101	5	12000013
10336	11	16000101	2	12000016
10336	11	16000101	6	12000024
10336	11	16000101	4	12000041
10337	11	16000101	5	12000012
10337	11	16000101	2	12000014
10337	11	16000101	6	12000039
10337	11	16000101	4	12000046
10338	11	16000101	5	12000012
10338	11	16000101	2	12000006
10338	11	16000101	6	12000042
10338	11	16000101	4	12000034
10339	11	16000101	5	12000013
10339	11	16000101	2	12000004
10339	11	16000101	6	12000025
10339	11	16000101	4	12000035
10340	11	16000101	5	12000016
10340	11	16000101	2	12000009
10340	11	16000101	6	12000036
10340	11	16000101	4	12000047
10341	11	16000101	5	12000006
10341	11	16000101	2	12000013
10341	11	16000101	6	12000037
10341	11	16000101	4	12000022
10342	11	16000101	5	12000015
10342	11	16000101	2	12000001
10342	11	16000101	6	12000033
10342	11	16000101	4	12000028
10343	11	16000101	5	12000002
10343	11	16000101	2	12000009
10343	11	16000101	6	12000046
10343	11	16000101	4	12000022
