#机器人id	武将ID	等级	颜色	技能ID	培养等级
id	role	level	color	skillid	edulevel
10344	12000042	37	2	14010042	15
10344	12000048	37	1	14010048	15
10345	12000017	37	4	14010017	15
10345	12000008	37	2	14010008	15
10345	12000043	37	2	14010043	15
10345	12000048	37	2	14010048	15
10345	12000027	37	1	14010027	15
10346	12000003	37	4	14010003	15
10346	12000011	37	2	14010011	15
10346	12000046	37	2	14010046	15
10346	12000039	37	2	14010039	15
10346	12000031	37	1	14010031	15
10347	12000014	37	4	14010014	15
10347	12000017	37	2	14010017	15
10347	12000047	37	2	14010047	15
10347	12000030	37	2	14010030	15
10347	12000043	37	1	14010043	15
10348	12000003	37	4	14010003	15
10348	12000019	37	2	14010019	15
10348	12000046	37	2	14010046	15
10348	12000042	37	2	14010042	15
10348	12000040	37	1	14010040	15
10349	12000016	37	4	14010016	15
10349	12000008	37	2	14010008	15
10349	12000046	37	2	14010046	15
10349	12000032	37	2	14010032	15
10349	12000045	37	1	14010045	15
10350	12000020	37	4	14010020	15
10350	12000021	37	2	14010021	15
10350	12000043	37	2	14010043	15
10350	12000048	37	2	14010048	15
10350	12000047	37	1	14010047	15
10351	12000013	37	4	14010013	15
10351	12000014	37	2	14010014	15
10351	12000040	37	2	14010040	15
10351	12000024	37	2	14010024	15
10351	12000029	37	1	14010029	15
10352	12000015	37	4	14010015	15
10352	12000000	37	2	14010000	15
10352	12000047	37	2	14010047	15
10352	12000028	37	2	14010028	15
10352	12000027	37	1	14010027	15
10353	12000014	37	4	14010014	15
10353	12000007	37	2	14010007	15
10353	12000023	37	2	14010023	15
10353	12000024	37	2	14010024	15
10353	12000035	37	1	14010035	15
10354	12000007	37	4	14010007	15
10354	12000003	37	2	14010003	15
10354	12000049	37	2	14010049	15
10354	12000039	37	2	14010039	15
10354	12000029	37	1	14010029	15
10355	12000017	37	4	14010017	15
10355	12000001	37	2	14010001	15
10355	12000033	37	2	14010033	15
10355	12000027	37	2	14010027	15
10355	12000034	37	1	14010034	15
10356	12000002	37	4	14010002	15
10356	12000017	37	2	14010017	15
10356	12000034	37	2	14010034	15
10356	12000033	37	2	14010033	15
10356	12000039	37	1	14010039	15
10357	12000000	37	4	14010000	15
10357	12000021	37	2	14010021	15
10357	12000033	37	2	14010033	15
10357	12000022	37	2	14010022	15
10357	12000044	37	1	14010044	15
10358	12000012	37	4	14010012	15
10358	12000021	37	2	14010021	15
10358	12000028	37	2	14010028	15
10358	12000038	37	2	14010038	15
10358	12000025	37	1	14010025	15
10359	12000004	38	4	14010004	17
10359	12000001	38	2	14010001	17
10359	12000026	38	2	14010026	17
10359	12000029	38	2	14010029	17
10359	12000045	38	1	14010045	17
10360	12000017	38	4	14010017	17
10360	12000000	38	2	14010000	17
10360	12000043	38	2	14010043	17
10360	12000036	38	2	14010036	17
10360	12000025	38	1	14010025	17
10361	12000004	38	4	14010004	17
10361	12000000	38	2	14010000	17
10361	12000025	38	2	14010025	17
10361	12000024	38	2	14010024	17
10361	12000027	38	1	14010027	17
10362	12000020	38	4	14010020	17
10362	12000015	38	2	14010015	17
10362	12000033	38	2	14010033	17
10362	12000047	38	2	14010047	17
10362	12000042	38	1	14010042	17
10363	12000015	38	4	14010015	17
10363	12000011	38	2	14010011	17
10363	12000047	38	2	14010047	17
10363	12000040	38	2	14010040	17
10363	12000025	38	1	14010025	17
10364	12000002	38	4	14010002	17
10364	12000012	38	2	14010012	17
10364	12000042	38	2	14010042	17
10364	12000030	38	2	14010030	17
10364	12000026	38	1	14010026	17
10365	12000019	38	4	14010019	17
10365	12000003	38	2	14010003	17
10365	12000030	38	2	14010030	17
10365	12000044	38	2	14010044	17
10365	12000025	38	1	14010025	17
10366	12000008	38	4	14010008	17
10366	12000013	38	2	14010013	17
10366	12000023	38	2	14010023	17
10366	12000040	38	2	14010040	17
10366	12000029	38	1	14010029	17
10367	12000001	38	4	14010001	17
10367	12000006	38	2	14010006	17
10367	12000030	38	2	14010030	17
10367	12000033	38	2	14010033	17
10367	12000044	38	1	14010044	17
10368	12000011	38	4	14010011	17
10368	12000000	38	2	14010000	17
10368	12000046	38	2	14010046	17
10368	12000041	38	2	14010041	17
10368	12000028	38	1	14010028	17
10369	12000010	38	4	14010010	17
10369	12000006	38	2	14010006	17
10369	12000032	38	2	14010032	17
10369	12000029	38	2	14010029	17
10369	12000030	38	1	14010030	17
10370	12000001	38	4	14010001	17
10370	12000009	38	2	14010009	17
10370	12000025	38	2	14010025	17
10370	12000024	38	2	14010024	17
10370	12000038	38	1	14010038	17
10371	12000015	38	4	14010015	17
10371	12000014	38	2	14010014	17
10371	12000029	38	2	14010029	17
10371	12000022	38	2	14010022	17
10371	12000028	38	1	14010028	17
10372	12000019	38	4	14010019	17
10372	12000015	38	2	14010015	17
10372	12000048	38	2	14010048	17
10372	12000023	38	2	14010023	17
10372	12000033	38	1	14010033	17
10373	12000018	38	4	14010018	17
10373	12000019	38	2	14010019	17
10373	12000034	38	2	14010034	17
10373	12000040	38	2	14010040	17
10373	12000030	38	1	14010030	17
10374	12000002	38	4	14010002	17
10374	12000016	38	2	14010016	17
10374	12000036	38	2	14010036	17
10374	12000032	38	2	14010032	17
10374	12000028	38	1	14010028	17
10375	12000003	38	4	14010003	17
10375	12000001	38	2	14010001	17
10375	12000035	38	2	14010035	17
10375	12000034	38	2	14010034	17
10375	12000030	38	1	14010030	17
10376	12000014	38	4	14010014	17
10376	12000017	38	2	14010017	17
10376	12000024	38	2	14010024	17
10376	12000035	38	2	14010035	17
10376	12000026	38	1	14010026	17
10377	12000018	38	4	14010018	17
10377	12000010	38	2	14010010	17
10377	12000039	38	2	14010039	17
10377	12000043	38	2	14010043	17
10377	12000029	38	1	14010029	17
10378	12000002	38	4	14010002	17
10378	12000009	38	2	14010009	17
10378	12000042	38	2	14010042	17
10378	12000046	38	2	14010046	17
10378	12000043	38	1	14010043	17
10379	12000000	38	4	14010000	17
10379	12000015	38	2	14010015	17
10379	12000026	38	2	14010026	17
10379	12000045	38	2	14010045	17
10379	12000031	38	1	14010031	17
10380	12000016	38	4	14010016	17
10380	12000019	38	2	14010019	17
10380	12000037	38	2	14010037	17
10380	12000045	38	2	14010045	17
10380	12000032	38	1	14010032	17
10381	12000001	38	4	14010001	17
10381	12000011	38	2	14010011	17
10381	12000024	38	2	14010024	17
10381	12000043	38	2	14010043	17
10381	12000032	38	1	14010032	17
10382	12000001	38	4	14010001	17
10382	12000016	38	2	14010016	17
10382	12000031	38	2	14010031	17
10382	12000025	38	2	14010025	17
10382	12000037	38	1	14010037	17
10383	12000003	38	4	14010003	17
10383	12000016	38	2	14010016	17
10383	12000033	38	2	14010033	17
10383	12000037	38	2	14010037	17
10383	12000038	38	1	14010038	17
10384	12000004	38	4	14010004	17
10384	12000012	38	2	14010012	17
10384	12000046	38	2	14010046	17
10384	12000037	38	2	14010037	17
10384	12000034	38	1	14010034	17
10385	12000018	38	4	14010018	17
10385	12000013	38	2	14010013	17
10385	12000032	38	2	14010032	17
10385	12000041	38	2	14010041	17
10385	12000030	38	1	14010030	17
10386	12000012	38	4	14010012	17
10386	12000015	38	2	14010015	17
10386	12000037	38	2	14010037	17
10386	12000029	38	2	14010029	17
10386	12000035	38	1	14010035	17
10387	12000015	38	4	14010015	17
10387	12000000	38	2	14010000	17
10387	12000048	38	2	14010048	17
10387	12000022	38	2	14010022	17
10387	12000047	38	1	14010047	17
10388	12000004	39	4	14010004	18
10388	12000016	39	2	14010016	18
10388	12000049	39	2	14010049	18
10388	12000047	39	2	14010047	18
10388	12000045	39	1	14010045	18
10389	12000019	39	4	14010019	18
10389	12000008	39	2	14010008	18
10389	12000024	39	2	14010024	18
10389	12000043	39	2	14010043	18
10389	12000033	39	1	14010033	18
10390	12000016	39	4	14010016	18
10390	12000012	39	2	14010012	18
10390	12000025	39	2	14010025	18
10390	12000046	39	2	14010046	18
10390	12000044	39	1	14010044	18
10391	12000005	39	4	14010005	18
10391	12000021	39	2	14010021	18
10391	12000043	39	2	14010043	18
10391	12000033	39	2	14010033	18
10391	12000047	39	1	14010047	18
10392	12000021	39	4	14010021	18
10392	12000005	39	2	14010005	18
10392	12000025	39	2	14010025	18
10392	12000036	39	2	14010036	18
10392	12000031	39	1	14010031	18
10393	12000007	39	4	14010007	18
10393	12000006	39	2	14010006	18
10393	12000025	39	2	14010025	18
10393	12000047	39	2	14010047	18
10393	12000026	39	1	14010026	18
10394	12000007	39	4	14010007	18
10394	12000001	39	2	14010001	18
10394	12000033	39	2	14010033	18
10394	12000031	39	2	14010031	18
10394	12000030	39	1	14010030	18
10395	12000002	39	4	14010002	18
10395	12000011	39	2	14010011	18
10395	12000043	39	2	14010043	18
10395	12000029	39	2	14010029	18
10395	12000040	39	1	14010040	18
10396	12000021	39	4	14010021	18
10396	12000016	39	2	14010016	18
10396	12000037	39	2	14010037	18
10396	12000038	39	2	14010038	18
10396	12000027	39	1	14010027	18
10397	12000011	39	4	14010011	18
10397	12000017	39	2	14010017	18
10397	12000034	39	2	14010034	18
10397	12000046	39	2	14010046	18
10397	12000038	39	1	14010038	18
10398	12000018	39	4	14010018	18
10398	12000016	39	2	14010016	18
10398	12000027	39	2	14010027	18
10398	12000031	39	2	14010031	18
10398	12000046	39	1	14010046	18
10399	12000008	39	4	14010008	18
10399	12000019	39	2	14010019	18
10399	12000043	39	2	14010043	18
10399	12000027	39	2	14010027	18
10399	12000038	39	1	14010038	18
10400	12000012	39	4	14010012	18
10400	12000014	39	2	14010014	18
10400	12000049	39	2	14010049	18
10400	12000038	39	2	14010038	18
10400	12000031	39	1	14010031	18
10401	12000013	39	4	14010013	18
10401	12000005	39	2	14010005	18
10401	12000039	39	2	14010039	18
10401	12000044	39	2	14010044	18
10401	12000024	39	1	14010024	18
10402	12000003	39	4	14010003	18
10402	12000021	39	2	14010021	18
10402	12000047	39	2	14010047	18
10402	12000022	39	2	14010022	18
10402	12000046	39	1	14010046	18
10403	12000021	39	4	14010021	18
10403	12000015	39	2	14010015	18
10403	12000047	39	2	14010047	18
10403	12000043	39	2	14010043	18
10403	12000039	39	1	14010039	18
10404	12000010	39	4	14010010	18
10404	12000020	39	2	14010020	18
10404	12000032	39	2	14010032	18
10404	12000042	39	2	14010042	18
10404	12000035	39	1	14010035	18
10405	12000009	39	4	14010009	18
10405	12000018	39	2	14010018	18
10405	12000031	39	2	14010031	18
10405	12000032	39	2	14010032	18
10405	12000026	39	1	14010026	18
10406	12000005	39	4	14010005	18
10406	12000008	39	2	14010008	18
10406	12000030	39	2	14010030	18
10406	12000023	39	2	14010023	18
10406	12000032	39	1	14010032	18
10407	12000002	39	4	14010002	18
10407	12000001	39	2	14010001	18
10407	12000035	39	2	14010035	18
10407	12000025	39	2	14010025	18
10407	12000030	39	1	14010030	18
10408	12000016	39	4	14010016	18
10408	12000020	39	2	14010020	18
10408	12000038	39	2	14010038	18
10408	12000048	39	2	14010048	18
10408	12000027	39	1	14010027	18
10409	12000016	39	4	14010016	18
10409	12000004	39	2	14010004	18
10409	12000029	39	2	14010029	18
10409	12000043	39	2	14010043	18
10409	12000040	39	1	14010040	18
10410	12000019	39	4	14010019	18
10410	12000002	39	2	14010002	18
10410	12000022	39	2	14010022	18
10410	12000047	39	2	14010047	18
10410	12000026	39	1	14010026	18
10411	12000016	39	4	14010016	18
10411	12000001	39	2	14010001	18
10411	12000027	39	2	14010027	18
10411	12000038	39	2	14010038	18
10411	12000025	39	1	14010025	18
10412	12000021	39	4	14010021	18
10412	12000019	39	2	14010019	18
10412	12000029	39	2	14010029	18
10412	12000026	39	2	14010026	18
10412	12000043	39	1	14010043	18
10413	12000015	39	4	14010015	18
10413	12000011	39	2	14010011	18
10413	12000031	39	2	14010031	18
10413	12000039	39	2	14010039	18
10413	12000033	39	1	14010033	18
10414	12000015	39	4	14010015	18
10414	12000011	39	2	14010011	18
10414	12000027	39	2	14010027	18
10414	12000042	39	2	14010042	18
10414	12000030	39	1	14010030	18
10415	12000000	39	4	14010000	18
10415	12000009	39	2	14010009	18
10415	12000038	39	2	14010038	18
10415	12000046	39	2	14010046	18
10415	12000044	39	1	14010044	18
10416	12000021	39	4	14010021	18
10416	12000007	39	2	14010007	18
10416	12000039	39	2	14010039	18
10416	12000040	39	2	14010040	18
10416	12000033	39	1	14010033	18
10417	12000015	40	4	14010015	19
10417	12000017	40	2	14010017	19
10417	12000044	40	2	14010044	19
10417	12000040	40	2	14010040	19
10417	12000027	40	1	14010027	19
10418	12000016	40	4	14010016	19
10418	12000009	40	2	14010009	19
10418	12000045	40	2	14010045	19
10418	12000040	40	2	14010040	19
10418	12000046	40	1	14010046	19
10419	12000019	40	4	14010019	19
10419	12000013	40	2	14010013	19
10419	12000039	40	2	14010039	19
10419	12000045	40	2	14010045	19
10419	12000049	40	1	14010049	19
10420	12000004	40	4	14010004	19
10420	12000021	40	2	14010021	19
10420	12000022	40	2	14010022	19
10420	12000034	40	2	14010034	19
10420	12000046	40	1	14010046	19
10421	12000020	40	4	14010020	19
10421	12000010	40	2	14010010	19
10421	12000039	40	2	14010039	19
10421	12000032	40	2	14010032	19
10421	12000045	40	1	14010045	19
10422	12000007	40	4	14010007	19
10422	12000011	40	2	14010011	19
10422	12000032	40	2	14010032	19
10422	12000028	40	2	14010028	19
10422	12000041	40	1	14010041	19
10423	12000013	40	4	14010013	19
10423	12000017	40	2	14010017	19
10423	12000022	40	2	14010022	19
10423	12000040	40	2	14010040	19
10423	12000023	40	1	14010023	19
10424	12000007	40	4	14010007	19
10424	12000002	40	2	14010002	19
10424	12000037	40	2	14010037	19
10424	12000045	40	2	14010045	19
10424	12000044	40	1	14010044	19
10425	12000021	40	4	14010021	19
10425	12000017	40	2	14010017	19
10425	12000041	40	2	14010041	19
10425	12000043	40	2	14010043	19
10425	12000039	40	1	14010039	19
10426	12000010	40	4	14010010	19
10426	12000008	40	2	14010008	19
10426	12000047	40	2	14010047	19
10426	12000030	40	2	14010030	19
10426	12000044	40	1	14010044	19
10427	12000018	40	4	14010018	19
10427	12000003	40	2	14010003	19
10427	12000042	40	2	14010042	19
10427	12000043	40	2	14010043	19
10427	12000023	40	1	14010023	19
10428	12000002	40	4	14010002	19
10428	12000010	40	2	14010010	19
10428	12000028	40	2	14010028	19
10428	12000040	40	2	14010040	19
10428	12000026	40	1	14010026	19
10429	12000016	40	4	14010016	19
10429	12000008	40	2	14010008	19
10429	12000037	40	2	14010037	19
10429	12000033	40	2	14010033	19
10429	12000032	40	1	14010032	19
10430	12000003	40	4	14010003	19
10430	12000016	40	2	14010016	19
10430	12000034	40	2	14010034	19
10430	12000032	40	2	14010032	19
10430	12000041	40	1	14010041	19
10431	12000008	40	4	14010008	19
10431	12000010	40	2	14010010	19
10431	12000045	40	2	14010045	19
10431	12000038	40	2	14010038	19
10431	12000039	40	1	14010039	19
10432	12000002	40	4	14010002	19
10432	12000006	40	2	14010006	19
10432	12000047	40	2	14010047	19
10432	12000046	40	2	14010046	19
10432	12000036	40	1	14010036	19
10433	12000010	40	4	14010010	19
10433	12000001	40	2	14010001	19
10433	12000035	40	2	14010035	19
10433	12000048	40	2	14010048	19
10433	12000037	40	1	14010037	19
10434	12000007	40	4	14010007	19
10434	12000002	40	2	14010002	19
10434	12000023	40	2	14010023	19
10434	12000029	40	2	14010029	19
10434	12000026	40	1	14010026	19
10435	12000016	40	4	14010016	19
10435	12000009	40	2	14010009	19
10435	12000032	40	2	14010032	19
10435	12000033	40	2	14010033	19
10435	12000027	40	1	14010027	19
10436	12000010	40	4	14010010	19
10436	12000014	40	2	14010014	19
10436	12000041	40	2	14010041	19
10436	12000030	40	2	14010030	19
10436	12000046	40	1	14010046	19
10437	12000006	40	4	14010006	19
10437	12000016	40	2	14010016	19
10437	12000031	40	2	14010031	19
10437	12000045	40	2	14010045	19
10437	12000036	40	1	14010036	19
10438	12000014	40	4	14010014	19
10438	12000000	40	2	14010000	19
10438	12000046	40	2	14010046	19
10438	12000027	40	2	14010027	19
10438	12000033	40	1	14010033	19
10439	12000001	40	4	14010001	19
10439	12000011	40	2	14010011	19
10439	12000034	40	2	14010034	19
10439	12000036	40	2	14010036	19
10439	12000045	40	1	14010045	19
10440	12000013	40	4	14010013	19
10440	12000004	40	2	14010004	19
10440	12000039	40	2	14010039	19
10440	12000025	40	2	14010025	19
10440	12000045	40	1	14010045	19
10441	12000000	40	4	14010000	19
10441	12000003	40	2	14010003	19
10441	12000040	40	2	14010040	19
10441	12000028	40	2	14010028	19
10441	12000034	40	1	14010034	19
10442	12000015	40	4	14010015	19
10442	12000017	40	2	14010017	19
10442	12000036	40	2	14010036	19
10442	12000048	40	2	14010048	19
10442	12000024	40	1	14010024	19
10443	12000002	40	4	14010002	19
10443	12000004	40	2	14010004	19
10443	12000025	40	2	14010025	19
10443	12000022	40	2	14010022	19
10443	12000049	40	1	14010049	19
10444	12000011	40	4	14010011	19
10444	12000021	40	2	14010021	19
10444	12000032	40	2	14010032	19
10444	12000040	40	2	14010040	19
10444	12000044	40	1	14010044	19
10445	12000002	41	4	14010002	20
10445	12000018	41	4	14010018	20
10445	12000039	41	2	14010039	20
10445	12000040	41	2	14010040	20
10445	12000041	41	2	14010041	20
10446	12000003	41	4	14010003	20
10446	12000000	41	4	14010000	20
10446	12000043	41	2	14010043	20
10446	12000047	41	2	14010047	20
10446	12000036	41	2	14010036	20
10447	12000016	41	4	14010016	20
10447	12000002	41	4	14010002	20
10447	12000039	41	2	14010039	20
10447	12000037	41	2	14010037	20
10447	12000044	41	2	14010044	20
10448	12000015	41	4	14010015	20
10448	12000012	41	4	14010012	20
10448	12000028	41	2	14010028	20
10448	12000029	41	2	14010029	20
10448	12000030	41	2	14010030	20
10449	12000014	41	4	14010014	20
10449	12000018	41	4	14010018	20
10449	12000031	41	2	14010031	20
10449	12000023	41	2	14010023	20
10449	12000048	41	2	14010048	20
10450	12000005	41	4	14010005	20
10450	12000001	41	4	14010001	20
10450	12000047	41	2	14010047	20
10450	12000046	41	2	14010046	20
10450	12000035	41	2	14010035	20
10451	12000014	41	4	14010014	20
10451	12000009	41	4	14010009	20
10451	12000027	41	2	14010027	20
10451	12000043	41	2	14010043	20
10451	12000044	41	2	14010044	20
10452	12000013	41	4	14010013	20
10452	12000005	41	4	14010005	20
10452	12000024	41	2	14010024	20
10452	12000044	41	2	14010044	20
10452	12000028	41	2	14010028	20
10453	12000007	41	4	14010007	20
10453	12000002	41	4	14010002	20
10453	12000049	41	2	14010049	20
10453	12000027	41	2	14010027	20
10453	12000035	41	2	14010035	20
10454	12000018	41	4	14010018	20
10454	12000006	41	4	14010006	20
10454	12000040	41	2	14010040	20
10454	12000032	41	2	14010032	20
10454	12000035	41	2	14010035	20
10455	12000011	41	4	14010011	20
10455	12000006	41	4	14010006	20
10455	12000027	41	2	14010027	20
10455	12000036	41	2	14010036	20
10455	12000031	41	2	14010031	20
10456	12000015	41	4	14010015	20
10456	12000018	41	4	14010018	20
10456	12000040	41	2	14010040	20
10456	12000034	41	2	14010034	20
10456	12000032	41	2	14010032	20
10457	12000015	41	4	14010015	20
10457	12000001	41	4	14010001	20
10457	12000049	41	2	14010049	20
10457	12000046	41	2	14010046	20
10457	12000028	41	2	14010028	20
10458	12000009	41	4	14010009	20
10458	12000008	41	4	14010008	20
10458	12000032	41	2	14010032	20
10458	12000041	41	2	14010041	20
10458	12000030	41	2	14010030	20
10459	12000017	41	4	14010017	20
10459	12000005	41	4	14010005	20
10459	12000034	41	2	14010034	20
10459	12000027	41	2	14010027	20
10459	12000036	41	2	14010036	20
10460	12000014	41	4	14010014	20
10460	12000006	41	4	14010006	20
10460	12000026	41	2	14010026	20
10460	12000024	41	2	14010024	20
10460	12000045	41	2	14010045	20
10461	12000009	41	4	14010009	20
10461	12000008	41	4	14010008	20
10461	12000047	41	2	14010047	20
10461	12000040	41	2	14010040	20
10461	12000032	41	2	14010032	20
10462	12000010	41	4	14010010	20
10462	12000005	41	4	14010005	20
10462	12000025	41	2	14010025	20
10462	12000036	41	2	14010036	20
10462	12000034	41	2	14010034	20
10463	12000005	41	4	14010005	20
10463	12000021	41	4	14010021	20
10463	12000036	41	2	14010036	20
10463	12000039	41	2	14010039	20
10463	12000025	41	2	14010025	20
10464	12000014	41	4	14010014	20
10464	12000017	41	4	14010017	20
10464	12000026	41	2	14010026	20
10464	12000027	41	2	14010027	20
10464	12000036	41	2	14010036	20
10465	12000020	41	4	14010020	20
10465	12000006	41	4	14010006	20
10465	12000040	41	2	14010040	20
10465	12000044	41	2	14010044	20
10465	12000033	41	2	14010033	20
10466	12000003	41	4	14010003	20
10466	12000001	41	4	14010001	20
10466	12000044	41	2	14010044	20
10466	12000024	41	2	14010024	20
10466	12000028	41	2	14010028	20
10467	12000005	41	4	14010005	20
10467	12000003	41	4	14010003	20
10467	12000049	41	2	14010049	20
10467	12000039	41	2	14010039	20
10467	12000032	41	2	14010032	20
10468	12000020	41	4	14010020	20
10468	12000006	41	4	14010006	20
10468	12000024	41	2	14010024	20
10468	12000027	41	2	14010027	20
10468	12000025	41	2	14010025	20
10469	12000003	41	4	14010003	20
10469	12000011	41	4	14010011	20
10469	12000040	41	2	14010040	20
10469	12000026	41	2	14010026	20
10469	12000035	41	2	14010035	20
10470	12000008	41	4	14010008	20
10470	12000001	41	4	14010001	20
10470	12000031	41	2	14010031	20
10470	12000027	41	2	14010027	20
10470	12000048	41	2	14010048	20
10471	12000010	41	4	14010010	20
10471	12000011	41	4	14010011	20
10471	12000046	41	2	14010046	20
10471	12000042	41	2	14010042	20
10471	12000024	41	2	14010024	20
10472	12000018	41	4	14010018	20
10472	12000000	41	4	14010000	20
10472	12000042	41	2	14010042	20
10472	12000030	41	2	14010030	20
10472	12000038	41	2	14010038	20
10473	12000015	41	4	14010015	20
10473	12000000	41	4	14010000	20
10473	12000041	41	2	14010041	20
10473	12000037	41	2	14010037	20
10473	12000033	41	2	14010033	20
10474	12000016	42	4	14010016	22
10474	12000013	42	4	14010013	22
10474	12000033	42	2	14010033	22
10474	12000029	42	2	14010029	22
10474	12000031	42	2	14010031	22
10475	12000015	42	4	14010015	22
10475	12000003	42	4	14010003	22
10475	12000038	42	2	14010038	22
10475	12000036	42	2	14010036	22
10475	12000037	42	2	14010037	22
10476	12000006	42	4	14010006	22
10476	12000007	42	4	14010007	22
10476	12000025	42	2	14010025	22
10476	12000030	42	2	14010030	22
10476	12000034	42	2	14010034	22
10477	12000009	42	4	14010009	22
10477	12000014	42	4	14010014	22
10477	12000045	42	2	14010045	22
10477	12000027	42	2	14010027	22
10477	12000042	42	2	14010042	22
10478	12000003	42	4	14010003	22
10478	12000006	42	4	14010006	22
10478	12000030	42	2	14010030	22
10478	12000033	42	2	14010033	22
10478	12000026	42	2	14010026	22
10479	12000011	42	4	14010011	22
10479	12000016	42	4	14010016	22
10479	12000043	42	2	14010043	22
10479	12000028	42	2	14010028	22
10479	12000027	42	2	14010027	22
10480	12000006	42	4	14010006	22
10480	12000010	42	4	14010010	22
10480	12000043	42	2	14010043	22
10480	12000042	42	2	14010042	22
10480	12000044	42	2	14010044	22
10481	12000003	42	4	14010003	22
10481	12000007	42	4	14010007	22
10481	12000048	42	2	14010048	22
10481	12000043	42	2	14010043	22
10481	12000046	42	2	14010046	22
10482	12000005	42	4	14010005	22
10482	12000018	42	4	14010018	22
10482	12000025	42	2	14010025	22
10482	12000029	42	2	14010029	22
10482	12000041	42	2	14010041	22
10483	12000014	42	4	14010014	22
10483	12000006	42	4	14010006	22
10483	12000028	42	2	14010028	22
10483	12000039	42	2	14010039	22
10483	12000032	42	2	14010032	22
10484	12000016	42	4	14010016	22
10484	12000002	42	4	14010002	22
10484	12000039	42	2	14010039	22
10484	12000034	42	2	14010034	22
10484	12000022	42	2	14010022	22
10485	12000005	42	4	14010005	22
10485	12000001	42	4	14010001	22
10485	12000033	42	2	14010033	22
10485	12000023	42	2	14010023	22
10485	12000027	42	2	14010027	22
10486	12000007	42	4	14010007	22
10486	12000015	42	4	14010015	22
10486	12000029	42	2	14010029	22
10486	12000047	42	2	14010047	22
10486	12000040	42	2	14010040	22
10487	12000017	42	4	14010017	22
10487	12000008	42	4	14010008	22
10487	12000048	42	2	14010048	22
10487	12000023	42	2	14010023	22
10487	12000038	42	2	14010038	22
10488	12000005	42	4	14010005	22
10488	12000008	42	4	14010008	22
10488	12000045	42	2	14010045	22
10488	12000044	42	2	14010044	22
10488	12000048	42	2	14010048	22
10489	12000021	42	4	14010021	22
10489	12000001	42	4	14010001	22
10489	12000043	42	2	14010043	22
10489	12000030	42	2	14010030	22
10489	12000026	42	2	14010026	22
10490	12000018	42	4	14010018	22
10490	12000002	42	4	14010002	22
10490	12000029	42	2	14010029	22
10490	12000037	42	2	14010037	22
10490	12000041	42	2	14010041	22
10491	12000019	42	4	14010019	22
10491	12000008	42	4	14010008	22
10491	12000034	42	2	14010034	22
10491	12000049	42	2	14010049	22
10491	12000026	42	2	14010026	22
10492	12000008	42	4	14010008	22
10492	12000020	42	4	14010020	22
10492	12000035	42	2	14010035	22
10492	12000029	42	2	14010029	22
10492	12000046	42	2	14010046	22
10493	12000007	42	4	14010007	22
10493	12000012	42	4	14010012	22
10493	12000035	42	2	14010035	22
10493	12000026	42	2	14010026	22
10493	12000032	42	2	14010032	22
10494	12000017	42	4	14010017	22
10494	12000016	42	4	14010016	22
10494	12000027	42	2	14010027	22
10494	12000044	42	2	14010044	22
10494	12000043	42	2	14010043	22
10495	12000001	42	4	14010001	22
10495	12000018	42	4	14010018	22
10495	12000025	42	2	14010025	22
10495	12000029	42	2	14010029	22
10495	12000039	42	2	14010039	22
10496	12000010	42	4	14010010	22
10496	12000017	42	4	14010017	22
10496	12000040	42	2	14010040	22
10496	12000026	42	2	14010026	22
10496	12000043	42	2	14010043	22
10497	12000018	42	4	14010018	22
10497	12000003	42	4	14010003	22
10497	12000039	42	2	14010039	22
10497	12000036	42	2	14010036	22
10497	12000046	42	2	14010046	22
10498	12000008	42	4	14010008	22
10498	12000016	42	4	14010016	22
10498	12000047	42	2	14010047	22
10498	12000040	42	2	14010040	22
10498	12000045	42	2	14010045	22
10499	12000000	42	4	14010000	22
10499	12000004	42	4	14010004	22
10499	12000033	42	2	14010033	22
10499	12000047	42	2	14010047	22
10499	12000042	42	2	14010042	22
10500	12000019	42	4	14010019	22
10500	12000012	42	4	14010012	22
10500	12000030	42	2	14010030	22
10500	12000043	42	2	14010043	22
10500	12000046	42	2	14010046	22
10501	12000017	42	4	14010017	22
10501	12000021	42	4	14010021	22
10501	12000034	42	2	14010034	22
10501	12000031	42	2	14010031	22
10501	12000037	42	2	14010037	22
10502	12000015	42	4	14010015	22
10502	12000017	42	4	14010017	22
10502	12000038	42	2	14010038	22
10502	12000042	42	2	14010042	22
10502	12000041	42	2	14010041	22
10503	12000017	43	4	14010017	23
10503	12000006	43	4	14010006	23
10503	12000032	43	2	14010032	23
10503	12000031	43	2	14010031	23
10503	12000044	43	2	14010044	23
10504	12000010	43	4	14010010	23
10504	12000008	43	4	14010008	23
10504	12000042	43	2	14010042	23
10504	12000033	43	2	14010033	23
10504	12000046	43	2	14010046	23
10505	12000006	43	4	14010006	23
10505	12000002	43	4	14010002	23
10505	12000025	43	2	14010025	23
10505	12000024	43	2	14010024	23
10505	12000038	43	2	14010038	23
10506	12000011	43	4	14010011	23
10506	12000020	43	4	14010020	23
10506	12000037	43	2	14010037	23
10506	12000044	43	2	14010044	23
10506	12000040	43	2	14010040	23
10507	12000009	43	4	14010009	23
10507	12000007	43	4	14010007	23
10507	12000038	43	2	14010038	23
10507	12000026	43	2	14010026	23
10507	12000027	43	2	14010027	23
10508	12000016	43	4	14010016	23
10508	12000000	43	4	14010000	23
10508	12000025	43	2	14010025	23
