#怪物组ID	怪物名称	"阵型ID,对应fromation.txt"	位置	怪物ID	主将(是1，不是0)
id	name	formationid	pos	soldierid	leader
23061495	弓骑兵	16000101	2	24050065	0
23061495	火计谋士	16000101	8	24050066	0
23061501	禁军	16000101	7	24052056	1
23061501	重步兵	16000101	5	24052054	0
23061501	雷计谋士	16000101	1	24052061	0
23061501	火计谋士	16000101	6	24052060	0
23061501	禁军	16000101	9	24052056	0
23061501	重步兵	16000101	4	24052054	0
23061502	禁军	16000101	2	24052055	1
23061502	弓骑兵	16000101	3	24052059	0
23061502	长弓兵	16000101	5	24052058	0
23061502	雷计谋士	16000101	7	24052061	0
23061502	重步兵	16000101	6	24052054	0
23061502	重步兵	16000101	1	24052054	0
23061503	水计谋士	16000101	4	24052062	1
23061503	长弓兵	16000101	8	24052058	0
23061503	水计谋士	16000101	1	24052062	0
23061503	禁军	16000101	5	24052055	0
23061503	枪骑兵	16000101	7	24052057	0
23061503	水计谋士	16000101	9	24052062	0
23061504	重步兵	16000101	6	24052054	1
23061504	重步兵	16000101	3	24052054	0
23061504	弓骑兵	16000101	2	24052059	0
23061504	水计谋士	16000101	4	24052062	0
23061504	火计谋士	16000101	8	24052060	0
23061504	长弓兵	16000101	7	24052058	0
23061505	禁军	16000101	6	24052056	1
23061505	水计谋士	16000101	1	24052062	0
23061505	重步兵	16000101	4	24052054	0
23061505	禁军	16000101	3	24052055	0
23061505	弓骑兵	16000101	2	24052059	0
23061505	弓骑兵	16000101	5	24052059	0
23061506	运输小分队	16000101	9	24050059	1
23061506	雷计谋士	16000101	4	24050067	0
23061506	雷计谋士	16000101	3	24050067	0
23061506	水计谋士	16000101	1	24050068	0
23061506	水计谋士	16000101	2	24050068	0
23061506	禁军	16000101	8	24050062	0
23061507	运输小分队	16000101	7	24050059	1
23061507	禁军	16000101	5	24050062	0
23061507	雷计谋士	16000101	1	24050067	0
23061507	弓骑兵	16000101	6	24050065	0
23061507	枪骑兵	16000101	9	24050063	0
23061507	枪骑兵	16000101	4	24050063	0
23061508	运输小分队	16000101	2	24050059	1
23061508	枪骑兵	16000101	3	24050063	0
23061508	火计谋士	16000101	5	24050066	0
23061508	火计谋士	16000101	7	24050066	0
23061508	火计谋士	16000101	6	24050066	0
23061508	长弓兵	16000101	1	24050064	0
23061509	运输小分队	16000101	4	24050059	1
23061509	禁军	16000101	8	24050061	0
23061509	长弓兵	16000101	1	24050064	0
23061509	禁军	16000101	5	24050061	0
23061509	枪骑兵	16000101	7	24050063	0
23061509	禁军	16000101	9	24050062	0
23061510	运输小分队	16000101	6	24050059	1
23061510	水计谋士	16000101	3	24050068	0
23061510	雷计谋士	16000101	2	24050067	0
23061510	水计谋士	16000101	4	24050068	0
23061510	水计谋士	16000101	8	24050068	0
23061510	火计谋士	16000101	7	24050066	0
23061591	赵云	16000101	6	24051015	1
23061591	枪骑兵	16000101	1	24050063	0
23061591	长弓兵	16000101	4	24050064	0
23061591	重步兵	16000101	3	24050060	0
23061591	重步兵	16000101	2	24050060	0
23061591	弓骑兵	16000101	5	24050065	0
23061591	禁军	16000101	9	24050062	0
23061592	赵云	16000101	4	24051015	1
23061592	禁军	16000101	3	24050062	0
23061592	禁军	16000101	1	24050061	0
23061592	长弓兵	16000101	2	24050064	0
23061592	长弓兵	16000101	8	24050064	0
23061592	禁军	16000101	7	24050061	0
23061592	禁军	16000101	5	24050061	0
23061593	赵云	16000101	1	24051015	1
23061593	弓骑兵	16000101	6	24050065	0
23061593	长弓兵	16000101	9	24050064	0
23061593	重步兵	16000101	4	24050060	0
23061593	长弓兵	16000101	2	24050064	0
23061593	雷计谋士	16000101	3	24050067	0
23061593	禁军	16000101	5	24050062	0
23061594	赵云	16000101	7	24051015	1
23061594	禁军	16000101	6	24050062	0
23061594	禁军	16000101	1	24050061	0
23061594	重步兵	16000101	4	24050060	0
23061594	水计谋士	16000101	8	24050068	0
23061594	水计谋士	16000101	2	24050068	0
23061594	枪骑兵	16000101	5	24050063	0
23061595	赵云	16000101	7	24051015	1
23061595	禁军	16000101	9	24050062	0
23061595	水计谋士	16000101	6	24050068	0
23061595	枪骑兵	16000101	3	24050063	0
23061595	枪骑兵	16000101	2	24050063	0
23061595	禁军	16000101	4	24050061	0
23061595	长弓兵	16000101	8	24050064	0
23061601	长弓兵	16000101	7	24052075	1
23061601	禁军	16000101	6	24052073	0
23061601	枪骑兵	16000101	1	24052074	0
23061601	长弓兵	16000101	4	24052076	0
23061601	枪骑兵	16000101	3	24052074	0
23061601	弓骑兵	16000101	2	24052077	0
23061601	弓骑兵	16000101	5	24052077	0
23061602	火计谋士	16000101	9	24052078	1
23061602	火计谋士	16000101	4	24052078	0
23061602	长弓兵	16000101	3	24052076	0
23061602	长弓兵	16000101	1	24052075	0
23061602	雷计谋士	16000101	2	24052079	0
23061602	重步兵	16000101	8	24052072	0
23061602	枪骑兵	16000101	7	24052074	0
23061603	枪骑兵	16000101	5	24052074	1
23061603	火计谋士	16000101	1	24052078	0
23061603	长弓兵	16000101	6	24052075	0
23061603	枪骑兵	16000101	9	24052074	0
23061603	枪骑兵	16000101	4	24052074	0
23061603	弓骑兵	16000101	2	24052077	0
23061603	火计谋士	16000101	3	24052078	0
23061604	重步兵	16000101	5	24052072	1
23061604	长弓兵	16000101	7	24052075	0
23061604	弓骑兵	16000101	6	24052077	0
23061604	禁军	16000101	1	24052073	0
23061604	长弓兵	16000101	4	24052075	0
23061604	长弓兵	16000101	8	24052075	0
23061604	火计谋士	16000101	2	24052078	0
23061605	长弓兵	16000101	5	24052075	1
23061605	雷计谋士	16000101	7	24052079	0
23061605	水计谋士	16000101	9	24052080	0
23061605	雷计谋士	16000101	6	24052079	0
23061605	重步兵	16000101	3	24052072	0
23061605	弓骑兵	16000101	2	24052077	0
23061605	水计谋士	16000101	4	24052080	0
23061606	运输小分队	16000101	8	24050069	1
23061606	重步兵	16000101	7	24050080	0
23061606	长弓兵	16000101	6	24050083	0
23061606	雷计谋士	16000101	1	24050087	0
23061606	重步兵	16000101	4	24050080	0
23061606	长弓兵	16000101	3	24050083	0
23061606	弓骑兵	16000101	2	24050085	0
23061607	运输小分队	16000101	5	24050069	1
23061607	禁军	16000101	9	24050081	0
23061607	雷计谋士	16000101	4	24050087	0
23061607	弓骑兵	16000101	3	24050085	0
23061607	长弓兵	16000101	1	24050084	0
23061607	弓骑兵	16000101	2	24050085	0
23061607	雷计谋士	16000101	8	24050087	0
23061608	运输小分队	16000101	7	24050069	1
23061608	枪骑兵	16000101	5	24050082	0
23061608	水计谋士	16000101	1	24050088	0
23061608	禁军	16000101	6	24050081	0
23061608	雷计谋士	16000101	9	24050087	0
23061608	雷计谋士	16000101	4	24050087	0
23061608	雷计谋士	16000101	2	24050087	0
23061609	运输小分队	16000101	3	24050069	1
23061609	弓骑兵	16000101	5	24050085	0
23061609	雷计谋士	16000101	7	24050087	0
23061609	弓骑兵	16000101	6	24050085	0
23061609	禁军	16000101	1	24050081	0
23061609	枪骑兵	16000101	4	24050082	0
23061609	火计谋士	16000101	8	24050086	0
23061610	运输小分队	16000101	2	24050069	1
23061610	火计谋士	16000101	5	24050086	0
23061610	弓骑兵	16000101	7	24050085	0
23061610	枪骑兵	16000101	9	24050082	0
23061610	弓骑兵	16000101	6	24050085	0
23061610	弓骑兵	16000101	3	24050085	0
23061610	弓骑兵	16000101	1	24050085	0
23061691	黄盖	16000101	4	24051016	1
23061691	长弓兵	16000101	8	24050083	0
23061691	长弓兵	16000101	7	24050084	0
23061691	长弓兵	16000101	6	24050083	0
23061691	水计谋士	16000101	1	24050088	0
23061691	弓骑兵	16000101	5	24050085	0
23061691	重步兵	16000101	3	24050080	0
23061691	长弓兵	16000101	2	24050083	0
23061692	黄盖	16000101	5	24051016	1
23061692	火计谋士	16000101	9	24050086	0
23061692	重步兵	16000101	4	24050080	0
23061692	火计谋士	16000101	3	24050086	0
23061692	雷计谋士	16000101	1	24050087	0
23061692	水计谋士	16000101	2	24050088	0
23061692	弓骑兵	16000101	8	24050085	0
23061692	枪骑兵	16000101	7	24050082	0
23061693	黄盖	16000101	5	24051016	1
23061693	雷计谋士	16000101	1	24050087	0
23061693	重步兵	16000101	6	24050080	0
23061693	禁军	16000101	9	24050081	0
23061693	水计谋士	16000101	4	24050088	0
23061693	长弓兵	16000101	2	24050084	0
23061693	长弓兵	16000101	3	24050083	0
23061693	雷计谋士	16000101	7	24050087	0
23061694	黄盖	16000101	7	24051016	1
23061694	长弓兵	16000101	6	24050083	0
23061694	长弓兵	16000101	1	24050083	0
23061694	枪骑兵	16000101	4	24050082	0
23061694	雷计谋士	16000101	8	24050087	0
23061694	枪骑兵	16000101	2	24050082	0
23061694	火计谋士	16000101	5	24050086	0
23061694	雷计谋士	16000101	3	24050087	0
23061695	黄盖	16000101	9	24051016	1
23061695	水计谋士	16000101	6	24050088	0
23061695	弓骑兵	16000101	3	24050085	0
23061695	长弓兵	16000101	1	24050084	0
23061695	弓骑兵	16000101	4	24050085	0
23061695	长弓兵	16000101	8	24050084	0
23061695	水计谋士	16000101	7	24050088	0
23061695	长弓兵	16000101	6	24050084	0
23061701	长弓兵	16000101	1	24052075	1
23061701	雷计谋士	16000101	5	24052079	0
23061701	长弓兵	16000101	3	24052075	0
23061701	枪骑兵	16000101	2	24052074	0
23061701	弓骑兵	16000101	5	24052077	0
23061701	重步兵	16000101	9	24052072	0
23061701	水计谋士	16000101	4	24052080	0
23061702	雷计谋士	16000101	3	24052079	1
23061702	火计谋士	16000101	9	24052078	0
23061702	火计谋士	16000101	2	24052078	0
23061702	长弓兵	16000101	8	24052076	0
23061702	禁军	16000101	7	24052073	0
23061702	雷计谋士	16000101	5	24052079	0
23061702	水计谋士	16000101	1	24052080	0
23061703	禁军	16000101	6	24052073	1
23061703	枪骑兵	16000101	9	24052074	0
23061703	弓骑兵	16000101	4	24052077	0
23061703	禁军	16000101	2	24052073	0
23061703	雷计谋士	16000101	3	24052079	0
23061703	长弓兵	16000101	7	24052075	0
23061703	长弓兵	16000101	1	24052076	0
23061704	雷计谋士	16000101	6	24052079	1
23061704	枪骑兵	16000101	1	24052074	0
23061704	水计谋士	16000101	4	24052080	0
23061704	重步兵	16000101	8	24052072	0
23061704	水计谋士	16000101	2	24052080	0
23061704	火计谋士	16000101	5	24052078	0
23061704	长弓兵	16000101	3	24052076	0
23061705	禁军	16000101	9	24052073	1
23061705	长弓兵	16000101	6	24052076	0
23061705	长弓兵	16000101	3	24052076	0
23061705	水计谋士	16000101	1	24052080	0
23061705	长弓兵	16000101	4	24052075	0
23061705	长弓兵	16000101	8	24052076	0
23061705	枪骑兵	16000101	7	24052074	0
23061706	运输小分队	16000101	6	24050069	1
23061706	枪骑兵	16000101	1	24050082	0
23061706	长弓兵	16000101	5	24050084	0
23061706	火计谋士	16000101	3	24050086	0
23061706	重步兵	16000101	2	24050080	0
23061706	长弓兵	16000101	7	24050084	0
23061706	长弓兵	16000101	9	24050083	0
23061707	运输小分队	16000101	4	24050069	1
23061707	禁军	16000101	3	24050081	0
23061707	重步兵	16000101	9	24050080	0
23061707	长弓兵	16000101	2	24050084	0
23061707	枪骑兵	16000101	8	24050082	0
23061707	雷计谋士	16000101	7	24050087	0
23061707	禁军	16000101	5	24050081	0
23061708	运输小分队	16000101	1	24050069	1
23061708	水计谋士	16000101	6	24050088	0
23061708	雷计谋士	16000101	9	24050087	0
23061708	禁军	16000101	4	24050081	0
23061708	重步兵	16000101	2	24050080	0
23061708	雷计谋士	16000101	3	24050087	0
23061708	重步兵	16000101	7	24050080	0
23061709	运输小分队	16000101	1	24050069	1
23061709	雷计谋士	16000101	6	24050087	0
23061709	禁军	16000101	1	24050081	0
23061709	火计谋士	16000101	4	24050086	0
23061709	火计谋士	16000101	8	24050086	0
23061709	禁军	16000101	2	24050081	0
23061709	火计谋士	16000101	5	24050086	0
23061710	运输小分队	16000101	3	24050069	1
23061710	水计谋士	16000101	9	24050088	0
23061710	禁军	16000101	6	24050081	0
23061710	长弓兵	16000101	2	24050083	0
23061710	雷计谋士	16000101	1	24050087	0
23061710	雷计谋士	16000101	4	24050087	0
23061710	枪骑兵	16000101	8	24050082	0
23061791	鲁肃	16000101	4	24051017	1
23061791	弓骑兵	16000101	6	24050085	0
23061791	雷计谋士	16000101	1	24050087	0
23061791	枪骑兵	16000101	5	24050082	0
23061791	枪骑兵	16000101	3	24050082	0
23061791	火计谋士	16000101	2	24050086	0
23061791	枪骑兵	16000101	7	24050082	0
23061791	长弓兵	16000101	9	24050084	0
23061792	鲁肃	16000101	4	24051017	1
23061792	重步兵	16000101	3	24050080	0
23061792	长弓兵	16000101	9	24050083	0
23061792	弓骑兵	16000101	2	24050085	0
23061792	弓骑兵	16000101	8	24050085	0
23061792	长弓兵	16000101	7	24050084	0
23061792	雷计谋士	16000101	5	24050087	0
23061792	禁军	16000101	1	24050081	0
23061793	鲁肃	16000101	5	24051017	1
23061793	长弓兵	16000101	9	24050083	0
23061793	禁军	16000101	4	24050081	0
23061793	水计谋士	16000101	2	24050088	0
23061793	长弓兵	16000101	3	24050084	0
23061793	枪骑兵	16000101	7	24050082	0
23061793	枪骑兵	16000101	1	24050082	0
23061793	水计谋士	16000101	6	24050088	0
23061794	鲁肃	16000101	1	24051017	1
23061794	重步兵	16000101	4	24050080	0
23061794	禁军	16000101	8	24050081	0
23061794	枪骑兵	16000101	2	24050082	0
23061794	雷计谋士	16000101	5	24050087	0
23061794	水计谋士	16000101	3	24050088	0
23061794	长弓兵	16000101	9	24050083	0
23061794	弓骑兵	16000101	6	24050085	0
23061795	鲁肃	16000101	2	24051017	1
23061795	重步兵	16000101	1	24050080	0
23061795	火计谋士	16000101	4	24050086	0
23061795	重步兵	16000101	8	24050080	0
23061795	枪骑兵	16000101	4	24050082	0
23061795	水计谋士	16000101	6	24050088	0
23061795	雷计谋士	16000101	3	24050087	0
23061795	禁军	16000101	5	24050081	0
23061801	长弓兵	16000101	1	24052076	1
23061801	雷计谋士	16000101	2	24052079	0
23061801	火计谋士	16000101	7	24052078	0
23061801	重步兵	16000101	9	24052072	0
23061801	枪骑兵	16000101	4	24052074	0
23061801	枪骑兵	16000101	3	24052074	0
23061801	雷计谋士	16000101	9	24052079	0
23061802	弓骑兵	16000101	2	24052077	1
23061802	水计谋士	16000101	8	24052080	0
23061802	禁军	16000101	7	24052073	0
23061802	禁军	16000101	5	24052073	0
23061802	枪骑兵	16000101	1	24052074	0
23061802	水计谋士	16000101	5	24052080	0
23061802	长弓兵	16000101	9	24052075	0
23061803	长弓兵	16000101	4	24052075	1
23061803	雷计谋士	16000101	2	24052079	0
23061803	长弓兵	16000101	3	24052075	0
23061803	雷计谋士	16000101	7	24052079	0
23061803	枪骑兵	16000101	1	24052074	0
23061803	雷计谋士	16000101	6	24052079	0
23061803	火计谋士	16000101	9	24052078	0
23061804	重步兵	16000101	4	24052072	1
23061804	长弓兵	16000101	8	24052075	0
23061804	水计谋士	16000101	2	24052080	0
23061804	重步兵	16000101	5	24052072	0
23061804	长弓兵	16000101	3	24052076	0
23061804	禁军	16000101	9	24052073	0
23061804	长弓兵	16000101	6	24052076	0
23061805	长弓兵	16000101	2	24052076	1
23061805	重步兵	16000101	1	24052072	0
23061805	重步兵	16000101	4	24052072	0
23061805	弓骑兵	16000101	8	24052077	0
23061805	枪骑兵	16000101	4	24052074	0
23061805	火计谋士	16000101	6	24052078	0
23061805	长弓兵	16000101	3	24052075	0
23061806	运输小分队	16000101	5	24050069	1
23061806	雷计谋士	16000101	1	24050087	0
23061806	枪骑兵	16000101	2	24050082	0
23061806	枪骑兵	16000101	7	24050082	0
23061806	重步兵	16000101	9	24050080	0
23061806	枪骑兵	16000101	4	24050082	0
23061806	枪骑兵	16000101	3	24050082	0
23061807	运输小分队	16000101	9	24050069	1
23061807	水计谋士	16000101	2	24050088	0
23061807	雷计谋士	16000101	8	24050087	0
23061807	禁军	16000101	7	24050081	0
23061807	禁军	16000101	4	24050081	0
23061807	弓骑兵	16000101	1	24050085	0
23061807	重步兵	16000101	5	24050080	0
23061808	运输小分队	16000101	9	24050069	1
23061808	枪骑兵	16000101	4	24050082	0
23061808	水计谋士	16000101	2	24050088	0
23061808	雷计谋士	16000101	3	24050087	0
23061808	火计谋士	16000101	7	24050086	0
23061808	雷计谋士	16000101	1	24050087	0
23061808	长弓兵	16000101	6	24050084	0
23061809	运输小分队	16000101	9	24050069	1
23061809	雷计谋士	16000101	4	24050087	0
23061809	弓骑兵	16000101	8	24050085	0
23061809	长弓兵	16000101	2	24050083	0
23061809	火计谋士	16000101	5	24050086	0
23061809	长弓兵	16000101	3	24050083	0
23061809	雷计谋士	16000101	1	24050087	0
23061810	运输小分队	16000101	3	24050069	1
23061810	长弓兵	16000101	2	24050084	0
23061810	火计谋士	16000101	1	24050086	0
23061810	枪骑兵	16000101	7	24050082	0
23061810	长弓兵	16000101	8	24050084	0
23061810	长弓兵	16000101	4	24050084	0
23061810	水计谋士	16000101	6	24050088	0
23061891	周瑜	16000101	8	24051018	1
23061891	长弓兵	16000101	5	24050083	0
23061891	水计谋士	16000101	1	24050088	0
23061891	弓骑兵	16000101	2	24050085	0
23061891	禁军	16000101	7	24050081	0
23061891	长弓兵	16000101	9	24050084	0
23061891	雷计谋士	16000101	4	24050087	0
23061891	火计谋士	16000101	3	24050086	0
23061892	周瑜	16000101	9	24051018	1
23061892	重步兵	16000101	2	24050080	0
23061892	水计谋士	16000101	8	24050088	0
23061892	重步兵	16000101	7	24050080	0
23061892	长弓兵	16000101	4	24050084	0
23061892	禁军	16000101	1	24050081	0
23061892	火计谋士	16000101	5	24050086	0
23061892	弓骑兵	16000101	3	24050085	0
23061893	周瑜	16000101	4	24051018	1
23061893	长弓兵	16000101	2	24050084	0
23061893	火计谋士	16000101	3	24050086	0
23061893	长弓兵	16000101	7	24050084	0
23061893	弓骑兵	16000101	1	24050085	0
23061893	长弓兵	16000101	6	24050083	0
23061893	禁军	16000101	9	24050081	0
23061893	水计谋士	16000101	5	24050088	0
23061894	周瑜	16000101	1	24051018	1
23061894	雷计谋士	16000101	2	24050087	0
23061894	火计谋士	16000101	3	24050086	0
23061894	火计谋士	16000101	4	24050086	0
23061894	禁军	16000101	5	24050081	0
23061894	长弓兵	16000101	6	24050084	0
23061894	火计谋士	16000101	7	24050086	0
23061894	水计谋士	16000101	8	24050088	0
23061895	周瑜	16000101	7	24051018	1
23061895	禁军	16000101	9	24050081	0
23061895	雷计谋士	16000101	4	24050087	0
23061895	弓骑兵	16000101	6	24050085	0
23061895	水计谋士	16000101	8	24050088	0
23061895	弓骑兵	16000101	5	24050085	0
23061895	水计谋士	16000101	1	24050088	0
23061895	雷计谋士	16000101	2	24050087	0
23061901	重步兵	16000101	3	24052091	1
23061901	弓骑兵	16000101	2	24052095	0
23061901	火计谋士	16000101	7	24052096	0
23061901	雷计谋士	16000101	9	24052097	0
23061901	火计谋士	16000101	6	24052096	0
23061901	重骑兵	16000101	8	24052092	0
23061901	连弩兵	16000101	5	24052093	0
23061901	重骑兵	16000101	1	24052092	0
23061902	水计谋士	16000101	5	24052098	1
23061902	骑射手	16000101	9	24052094	0
23061902	雷计谋士	16000101	6	24052097	0
23061902	雷计谋士	16000101	3	24052097	0
23061902	黄巾力士	16000101	2	24052090	0
23061902	水计谋士	16000101	7	24052098	0
23061902	火计谋士	16000101	1	24052096	0
23061902	连弩兵	16000101	4	24052093	0
23061903	连弩兵	16000101	8	24052093	1
23061903	火计谋士	16000101	5	24052096	0
23061903	火计谋士	16000101	7	24052096	0
23061903	骑射手	16000101	9	24052094	0
23061903	水计谋士	16000101	4	24052098	0
23061903	弓骑兵	16000101	3	24052095	0
23061903	雷计谋士	16000101	1	24052097	0
23061903	弓骑兵	16000101	2	24052095	0
23061904	骑射手	16000101	1	24052094	1
23061904	水计谋士	16000101	6	24052098	0
23061904	重骑兵	16000101	8	24052092	0
23061904	重步兵	16000101	3	24052091	0
23061904	黄巾力士	16000101	2	24052090	0
23061904	连弩兵	16000101	7	24052093	0
23061904	重骑兵	16000101	9	24052092	0
23061904	雷计谋士	16000101	4	24052097	0
23061905	弓骑兵	16000101	8	24052095	1
23061905	连弩兵	16000101	5	24052093	0
23061905	水计谋士	16000101	1	24052098	0
23061905	黄巾力士	16000101	4	24052090	0
23061905	黄巾力士	16000101	9	24052090	0
23061905	重步兵	16000101	6	24052091	0
23061905	重步兵	16000101	3	24052091	0
23061905	火计谋士	16000101	2	24052096	0
23061906	运输小分队	16000101	7	24050079	1
23061906	黄巾力士	16000101	1	24050100	0
23061906	连弩兵	16000101	4	24050103	0
23061906	雷计谋士	16000101	8	24050107	0
23061906	火计谋士	16000101	5	24050106	0
23061906	水计谋士	16000101	7	24050108	0
23061906	重步兵	16000101	9	24050101	0
23061906	重骑兵	16000101	2	24050102	0
23061907	运输小分队	16000101	3	24050079	1
23061907	火计谋士	16000101	5	24050106	0
23061907	水计谋士	16000101	2	24050108	0
23061907	骑射手	16000101	1	24050104	0
23061907	重步兵	16000101	6	24050101	0
23061907	水计谋士	16000101	8	24050108	0
23061907	骑射手	16000101	1	24050104	0
23061907	骑射手	16000101	2	24050104	0
23061908	运输小分队	16000101	7	24050079	1
23061908	雷计谋士	16000101	9	24050107	0
23061908	连弩兵	16000101	6	24050103	0
23061908	黄巾力士	16000101	8	24050100	0
23061908	水计谋士	16000101	5	24050108	0
23061908	雷计谋士	16000101	1	24050107	0
23061908	雷计谋士	16000101	4	24050107	0
23061908	黄巾力士	16000101	2	24050100	0
23061909	运输小分队	16000101	6	24050079	1
23061909	重骑兵	16000101	3	24050102	0
23061909	弓骑兵	16000101	2	24050105	0
23061909	火计谋士	16000101	7	24050106	0
23061909	弓骑兵	16000101	1	24050105	0
23061909	重骑兵	16000101	4	24050102	0
23061909	水计谋士	16000101	8	24050108	0
23061909	连弩兵	16000101	5	24050103	0
23061910	运输小分队	16000101	7	24050079	1
23061910	连弩兵	16000101	9	24050103	0
23061910	火计谋士	16000101	4	24050106	0
23061910	弓骑兵	16000101	3	24050105	0
23061910	连弩兵	16000101	5	24050103	0
23061910	黄巾力士	16000101	2	24050100	0
23061910	火计谋士	16000101	1	24050106	0
23061910	火计谋士	16000101	6	24050106	0
23061991	贾诩	16000101	8	24051019	1
23061991	重步兵	16000101	3	24050101	0
23061991	火计谋士	16000101	2	24050106	0
23061991	重骑兵	16000101	7	24050102	0
23061991	骑射手	16000101	9	24050104	0
23061991	雷计谋士	16000101	6	24050107	0
23061991	弓骑兵	16000101	8	24050105	0
23061991	重步兵	16000101	5	24050101	0
23061991	重步兵	16000101	1	24050101	0
23061992	贾诩	16000101	4	24051019	1
23061992	雷计谋士	16000101	9	24050107	0
23061992	重步兵	16000101	6	24050101	0
23061992	雷计谋士	16000101	3	24050107	0
23061992	雷计谋士	16000101	2	24050107	0
23061992	雷计谋士	16000101	7	24050107	0
23061992	连弩兵	16000101	1	24050103	0
23061992	雷计谋士	16000101	4	24050107	0
23061992	黄巾力士	16000101	8	24050100	0
23061993	贾诩	16000101	5	24051019	1
23061993	弓骑兵	16000101	7	24050105	0
23061993	重骑兵	16000101	9	24050102	0
23061993	黄巾力士	16000101	4	24050100	0
23061993	重步兵	16000101	3	24050101	0
23061993	火计谋士	16000101	5	24050106	0
23061993	骑射手	16000101	2	24050104	0
23061993	火计谋士	16000101	1	24050106	0
23061993	黄巾力士	16000101	6	24050100	0
23061994	贾诩	16000101	8	24051019	1
23061994	连弩兵	16000101	3	24050103	0
23061994	连弩兵	16000101	2	24050103	0
23061994	雷计谋士	16000101	7	24050107	0
23061994	连弩兵	16000101	9	24050103	0
23061994	火计谋士	16000101	6	24050106	0
23061994	火计谋士	16000101	8	24050106	0
23061994	黄巾力士	16000101	5	24050100	0
23061994	黄巾力士	16000101	1	24050100	0
23061995	贾诩	16000101	4	24051019	1
23061995	连弩兵	16000101	9	24050103	0
23061995	弓骑兵	16000101	6	24050105	0
23061995	黄巾力士	16000101	3	24050100	0
23061995	弓骑兵	16000101	2	24050105	0
23061995	重步兵	16000101	7	24050101	0
23061995	黄巾力士	16000101	1	24050100	0
23061995	水计谋士	16000101	5	24050108	0
23061995	水计谋士	16000101	8	24050108	0
23062001	骑射手	16000101	5	24052094	1
23062001	雷计谋士	16000101	7	24052097	0
23062001	骑射手	16000101	9	24052094	0
23062001	重骑兵	16000101	4	24052092	0
23062001	水计谋士	16000101	3	24052098	0
23062001	火计谋士	16000101	5	24052096	0
23062001	黄巾力士	16000101	2	24052090	0
23062001	黄巾力士	16000101	1	24052090	0
23062002	弓骑兵	16000101	6	24052095	1
23062002	雷计谋士	16000101	1	24052097	0
23062002	连弩兵	16000101	3	24052093	0
23062002	水计谋士	16000101	2	24052098	0
23062002	弓骑兵	16000101	7	24052095	0
23062002	水计谋士	16000101	9	24052098	0
23062002	黄巾力士	16000101	6	24052090	0
23062002	弓骑兵	16000101	8	24052095	0
23062003	雷计谋士	16000101	5	24052097	1
23062003	火计谋士	16000101	1	24052096	0
23062003	火计谋士	16000101	4	24052096	0
23062003	水计谋士	16000101	9	24052098	0
23062003	黄巾力士	16000101	6	24052090	0
23062003	水计谋士	16000101	3	24052098	0
23062003	火计谋士	16000101	2	24052096	0
23062003	重骑兵	16000101	7	24052092	0
23062004	重步兵	16000101	1	24052091	1
23062004	弓骑兵	16000101	4	24052095	0
23062004	连弩兵	16000101	8	24052093	0
23062004	重骑兵	16000101	5	24052092	0
23062004	水计谋士	16000101	7	24052098	0
23062004	骑射手	16000101	9	24052094	0
23062004	重步兵	16000101	2	24052091	0
23062004	水计谋士	16000101	3	24052098	0
23062005	重骑兵	16000101	5	24052092	1
23062005	骑射手	16000101	2	24052094	0
23062005	重步兵	16000101	1	24052091	0
23062005	黄巾力士	16000101	6	24052090	0
23062005	雷计谋士	16000101	8	24052097	0
23062005	弓骑兵	16000101	3	24052095	0
23062005	黄巾力士	16000101	4	24052090	0
23062005	连弩兵	16000101	7	24052093	0
23062006	运输小分队	16000101	9	24050079	1
23062006	黄巾力士	16000101	6	24050100	0
23062006	连弩兵	16000101	8	24050103	0
23062006	弓骑兵	16000101	5	24050105	0
23062006	雷计谋士	16000101	1	24050107	0
23062006	连弩兵	16000101	4	24050103	0
23062006	连弩兵	16000101	7	24050103	0
23062006	火计谋士	16000101	6	24050106	0
23062007	运输小分队	16000101	3	24050079	1
23062007	水计谋士	16000101	2	24050108	0
23062007	黄巾力士	16000101	9	24050100	0
23062007	弓骑兵	16000101	1	24050105	0
23062007	弓骑兵	16000101	4	24050105	0
23062007	水计谋士	16000101	8	24050108	0
23062007	雷计谋士	16000101	5	24050107	0
23062007	水计谋士	16000101	7	24050108	0
23062008	运输小分队	16000101	9	24050079	1
23062008	火计谋士	16000101	4	24050106	0
23062008	骑射手	16000101	3	24050104	0
23062008	重骑兵	16000101	5	24050102	0
23062008	重骑兵	16000101	2	24050102	0
23062008	弓骑兵	16000101	1	24050105	0
23062008	火计谋士	16000101	6	24050106	0
23062008	火计谋士	16000101	8	24050106	0
23062009	运输小分队	16000101	3	24050079	1
23062009	弓骑兵	16000101	2	24050105	0
23062009	雷计谋士	16000101	7	24050107	0
23062009	水计谋士	16000101	9	24050108	0
23062009	水计谋士	16000101	6	24050108	0
23062009	重骑兵	16000101	8	24050102	0
23062009	弓骑兵	16000101	5	24050105	0
23062009	黄巾力士	16000101	1	24050100	0
23062010	运输小分队	16000101	4	24050079	1
23062010	骑射手	16000101	9	24050104	0
23062010	重骑兵	16000101	6	24050102	0
23062010	雷计谋士	16000101	3	24050107	0
23062010	水计谋士	16000101	2	24050108	0
23062010	水计谋士	16000101	7	24050108	0
23062010	黄巾力士	16000101	1	24050100	0
23062010	火计谋士	16000101	8	24050106	0
