#武将id	武将品质	将魂id	将魂数量	材料1_id	材料1_数量	材料2_id	材料2_数量	材料3_id	材料3_数量	材料4_id	材料4_数量	下一级品质
id	quality	soul_item_id	soul_item_num	item_1_id	item_1_num	item_2_id	item_2_num	item_3_id	item_3_num	item_4_id	item_4_num	nextquality
12000041	3	17020041	22	17010011	22	17010020	15	17010030	7	0	0	4
12000041	4	17020041	30	17010006	30	17010021	22	17010030	15	0	0	5
12000041	5	17020041	30	17010010	30	17010075	22	17010030	15	17010035	1	6
12000041	6	17020041	30	17010020	30	17010075	22	17010030	15	17010035	1	7
12000041	7	17020041	30	17010020	30	17010075	22	17010030	15	17010035	1	8
12000041	8	17020041	30	17010020	30	17010075	22	17010030	15	17010035	3	9
12000041	9	17020041	30	17010020	30	17010075	22	17010030	15	17010035	3	10
12000041	10	17020041	30	17010020	30	17010075	22	17010030	15	17010035	3	11
12000041	11	17020041	30	17010020	30	17010075	22	17010030	15	17010035	4	12
12000041	12	17020041	30	17010020	30	17010075	22	17010030	15	17010035	4	13
12000041	13	17020041	30	17010020	30	17010075	22	17010030	15	17010035	4	14
12000041	14	17020041	30	17010020	30	17010075	22	17010030	15	17010035	6	15
12000041	15	17020041	30	17010020	30	17010075	22	17010030	15	17010035	6	16
12000041	16	17020041	30	17010020	30	17010075	22	17010030	15	17010035	6	17
12000041	17	17020041	30	17010020	30	17010075	22	17010030	15	17010035	7	18
12000041	18	17020041	30	17010020	30	17010075	22	17010030	15	17010035	7	0
12000042	1	17020042	5	17010002	5	0	0	0	0	0	0	2
12000042	2	17020042	10	17010002	10	17010016	5	0	0	0	0	3
12000042	3	17020042	15	17010012	15	17010023	10	17010030	5	0	0	4
12000042	4	17020042	20	17010000	20	17010022	15	17010030	10	0	0	5
12000042	5	17020042	20	17010017	20	17010076	15	17010030	10	17010035	1	6
12000042	6	17020042	20	17010023	20	17010076	15	17010030	10	17010035	1	7
12000042	7	17020042	20	17010023	20	17010076	15	17010030	10	17010035	1	8
12000042	8	17020042	20	17010023	20	17010076	15	17010030	10	17010035	2	9
12000042	9	17020042	20	17010023	20	17010076	15	17010030	10	17010035	2	10
12000042	10	17020042	20	17010023	20	17010076	15	17010030	10	17010035	2	11
12000042	11	17020042	20	17010023	20	17010076	15	17010030	10	17010035	3	12
12000042	12	17020042	20	17010023	20	17010076	15	17010030	10	17010035	3	13
12000042	13	17020042	20	17010023	20	17010076	15	17010030	10	17010035	3	14
12000042	14	17020042	20	17010023	20	17010076	15	17010030	10	17010035	4	15
12000042	15	17020042	20	17010023	20	17010076	15	17010030	10	17010035	4	16
12000042	16	17020042	20	17010023	20	17010076	15	17010030	10	17010035	4	17
12000042	17	17020042	20	17010023	20	17010076	15	17010030	10	17010035	5	18
12000042	18	17020042	20	17010023	20	17010076	15	17010030	10	17010035	5	0
12000043	1	17020043	5	17010003	5	0	0	0	0	0	0	2
12000043	2	17020043	10	17010003	10	17010015	5	0	0	0	0	3
12000043	3	17020043	15	17010013	15	17010025	10	17010030	5	0	0	4
12000043	4	17020043	20	17010007	20	17010023	15	17010030	10	0	0	5
12000043	5	17020043	20	17010015	20	17010077	15	17010030	10	17010035	1	6
12000043	6	17020043	20	17010025	20	17010077	15	17010030	10	17010035	1	7
12000043	7	17020043	20	17010025	20	17010077	15	17010030	10	17010035	1	8
12000043	8	17020043	20	17010025	20	17010077	15	17010030	10	17010035	2	9
12000043	9	17020043	20	17010025	20	17010077	15	17010030	10	17010035	2	10
12000043	10	17020043	20	17010025	20	17010077	15	17010030	10	17010035	2	11
12000043	11	17020043	20	17010025	20	17010077	15	17010030	10	17010035	3	12
12000043	12	17020043	20	17010025	20	17010077	15	17010030	10	17010035	3	13
12000043	13	17020043	20	17010025	20	17010077	15	17010030	10	17010035	3	14
12000043	14	17020043	20	17010025	20	17010077	15	17010030	10	17010035	4	15
12000043	15	17020043	20	17010025	20	17010077	15	17010030	10	17010035	4	16
12000043	16	17020043	20	17010025	20	17010077	15	17010030	10	17010035	4	17
12000043	17	17020043	20	17010025	20	17010077	15	17010030	10	17010035	5	18
12000043	18	17020043	20	17010025	20	17010077	15	17010030	10	17010035	5	0
12000044	1	17020044	5	17010004	5	0	0	0	0	0	0	2
12000044	2	17020044	10	17010004	10	17010011	5	0	0	0	0	3
12000044	3	17020044	15	17010014	15	17010028	10	17010030	5	0	0	4
12000044	4	17020044	20	17010000	20	17010024	15	17010030	10	0	0	5
12000044	5	17020044	20	17010019	20	17010078	15	17010030	10	17010035	1	6
12000044	6	17020044	20	17010028	20	17010078	15	17010030	10	17010035	1	7
12000044	7	17020044	20	17010028	20	17010078	15	17010030	10	17010035	1	8
12000044	8	17020044	20	17010028	20	17010078	15	17010030	10	17010035	2	9
12000044	9	17020044	20	17010028	20	17010078	15	17010030	10	17010035	2	10
12000044	10	17020044	20	17010028	20	17010078	15	17010030	10	17010035	2	11
12000044	11	17020044	20	17010028	20	17010078	15	17010030	10	17010035	3	12
12000044	12	17020044	20	17010028	20	17010078	15	17010030	10	17010035	3	13
12000044	13	17020044	20	17010028	20	17010078	15	17010030	10	17010035	3	14
12000044	14	17020044	20	17010028	20	17010078	15	17010030	10	17010035	4	15
12000044	15	17020044	20	17010028	20	17010078	15	17010030	10	17010035	4	16
12000044	16	17020044	20	17010028	20	17010078	15	17010030	10	17010035	4	17
12000044	17	17020044	20	17010028	20	17010078	15	17010030	10	17010035	5	18
12000044	18	17020044	20	17010028	20	17010078	15	17010030	10	17010035	5	0
12000045	1	17020045	5	17010005	5	0	0	0	0	0	0	2
12000045	2	17020045	10	17010005	10	17010012	5	0	0	0	0	3
12000045	3	17020045	15	17010015	15	17010024	10	17010030	5	0	0	4
12000045	4	17020045	20	17010008	20	17010025	15	17010030	10	0	0	5
12000045	5	17020045	20	17010010	20	17010079	15	17010030	10	17010035	1	6
12000045	6	17020045	20	17010024	20	17010079	15	17010030	10	17010035	1	7
12000045	7	17020045	20	17010024	20	17010079	15	17010030	10	17010035	1	8
12000045	8	17020045	20	17010024	20	17010079	15	17010030	10	17010035	2	9
12000045	9	17020045	20	17010024	20	17010079	15	17010030	10	17010035	2	10
12000045	10	17020045	20	17010024	20	17010079	15	17010030	10	17010035	2	11
12000045	11	17020045	20	17010024	20	17010079	15	17010030	10	17010035	3	12
12000045	12	17020045	20	17010024	20	17010079	15	17010030	10	17010035	3	13
12000045	13	17020045	20	17010024	20	17010079	15	17010030	10	17010035	3	14
12000045	14	17020045	20	17010024	20	17010079	15	17010030	10	17010035	4	15
12000045	15	17020045	20	17010024	20	17010079	15	17010030	10	17010035	4	16
12000045	16	17020045	20	17010024	20	17010079	15	17010030	10	17010035	4	17
12000045	17	17020045	20	17010024	20	17010079	15	17010030	10	17010035	5	18
12000045	18	17020045	20	17010024	20	17010079	15	17010030	10	17010035	5	0
12000046	1	17020046	5	17010006	5	0	0	0	0	0	0	2
12000046	2	17020046	10	17010006	10	17010019	5	0	0	0	0	3
12000046	3	17020046	15	17010016	15	17010027	10	17010030	5	0	0	4
12000046	4	17020046	20	17010000	20	17010026	15	17010030	10	0	0	5
12000046	5	17020046	20	17010014	20	17010080	15	17010030	10	17010035	1	6
12000046	6	17020046	20	17010027	20	17010080	15	17010030	10	17010035	1	7
12000046	7	17020046	20	17010027	20	17010080	15	17010030	10	17010035	1	8
12000046	8	17020046	20	17010027	20	17010080	15	17010030	10	17010035	2	9
12000046	9	17020046	20	17010027	20	17010080	15	17010030	10	17010035	2	10
12000046	10	17020046	20	17010027	20	17010080	15	17010030	10	17010035	2	11
12000046	11	17020046	20	17010027	20	17010080	15	17010030	10	17010035	3	12
12000046	12	17020046	20	17010027	20	17010080	15	17010030	10	17010035	3	13
12000046	13	17020046	20	17010027	20	17010080	15	17010030	10	17010035	3	14
12000046	14	17020046	20	17010027	20	17010080	15	17010030	10	17010035	4	15
12000046	15	17020046	20	17010027	20	17010080	15	17010030	10	17010035	4	16
12000046	16	17020046	20	17010027	20	17010080	15	17010030	10	17010035	4	17
12000046	17	17020046	20	17010027	20	17010080	15	17010030	10	17010035	5	18
12000046	18	17020046	20	17010027	20	17010080	15	17010030	10	17010035	5	0
12000047	1	17020047	5	17010007	5	0	0	0	0	0	0	2
12000047	2	17020047	10	17010007	10	17010016	5	0	0	0	0	3
12000047	3	17020047	15	17010017	15	17010023	10	17010030	5	0	0	4
12000047	4	17020047	20	17010003	20	17010027	15	17010030	10	0	0	5
12000047	5	17020047	20	17010011	20	17010081	15	17010030	10	17010035	1	6
12000047	6	17020047	20	17010023	20	17010081	15	17010030	10	17010035	1	7
12000047	7	17020047	20	17010023	20	17010081	15	17010030	10	17010035	1	8
12000047	8	17020047	20	17010023	20	17010081	15	17010030	10	17010035	2	9
12000047	9	17020047	20	17010023	20	17010081	15	17010030	10	17010035	2	10
12000047	10	17020047	20	17010023	20	17010081	15	17010030	10	17010035	2	11
12000047	11	17020047	20	17010023	20	17010081	15	17010030	10	17010035	3	12
12000047	12	17020047	20	17010023	20	17010081	15	17010030	10	17010035	3	13
12000047	13	17020047	20	17010023	20	17010081	15	17010030	10	17010035	3	14
12000047	14	17020047	20	17010023	20	17010081	15	17010030	10	17010035	4	15
12000047	15	17020047	20	17010023	20	17010081	15	17010030	10	17010035	4	16
12000047	16	17020047	20	17010023	20	17010081	15	17010030	10	17010035	4	17
12000047	17	17020047	20	17010023	20	17010081	15	17010030	10	17010035	5	18
12000047	18	17020047	20	17010023	20	17010081	15	17010030	10	17010035	5	0
12000048	1	17020048	5	17010008	5	0	0	0	0	0	0	2
12000048	2	17020048	10	17010008	10	17010017	5	0	0	0	0	3
12000048	3	17020048	15	17010018	15	17010026	10	17010030	5	0	0	4
12000048	4	17020048	20	17010009	20	17010028	15	17010030	10	0	0	5
12000048	5	17020048	20	17010012	20	17010082	15	17010030	10	17010035	1	6
12000048	6	17020048	20	17010026	20	17010082	15	17010030	10	17010035	1	7
12000048	7	17020048	20	17010026	20	17010082	15	17010030	10	17010035	1	8
12000048	8	17020048	20	17010026	20	17010082	15	17010030	10	17010035	2	9
12000048	9	17020048	20	17010026	20	17010082	15	17010030	10	17010035	2	10
12000048	10	17020048	20	17010026	20	17010082	15	17010030	10	17010035	2	11
12000048	11	17020048	20	17010026	20	17010082	15	17010030	10	17010035	3	12
12000048	12	17020048	20	17010026	20	17010082	15	17010030	10	17010035	3	13
12000048	13	17020048	20	17010026	20	17010082	15	17010030	10	17010035	3	14
12000048	14	17020048	20	17010026	20	17010082	15	17010030	10	17010035	4	15
12000048	15	17020048	20	17010026	20	17010082	15	17010030	10	17010035	4	16
12000048	16	17020048	20	17010026	20	17010082	15	17010030	10	17010035	4	17
12000048	17	17020048	20	17010026	20	17010082	15	17010030	10	17010035	5	18
12000048	18	17020048	20	17010026	20	17010082	15	17010030	10	17010035	5	0
12000049	1	17020049	5	17010009	5	0	0	0	0	0	0	2
12000049	2	17020049	10	17010009	10	17010012	5	0	0	0	0	3
12000049	3	17020049	15	17010019	15	17010025	10	17010030	5	0	0	4
12000049	4	17020049	20	17010003	20	17010029	15	17010030	10	0	0	5
12000049	5	17020049	20	17010013	20	17010083	15	17010030	10	17010035	1	6
12000049	6	17020049	20	17010025	20	17010083	15	17010030	10	17010035	1	7
12000049	7	17020049	20	17010025	20	17010083	15	17010030	10	17010035	1	8
12000049	8	17020049	20	17010025	20	17010083	15	17010030	10	17010035	2	9
12000049	9	17020049	20	17010025	20	17010083	15	17010030	10	17010035	2	10
12000049	10	17020049	20	17010025	20	17010083	15	17010030	10	17010035	2	11
12000049	11	17020049	20	17010025	20	17010083	15	17010030	10	17010035	3	12
12000049	12	17020049	20	17010025	20	17010083	15	17010030	10	17010035	3	13
12000049	13	17020049	20	17010025	20	17010083	15	17010030	10	17010035	3	14
12000049	14	17020049	20	17010025	20	17010083	15	17010030	10	17010035	4	15
12000049	15	17020049	20	17010025	20	17010083	15	17010030	10	17010035	4	16
12000049	16	17020049	20	17010025	20	17010083	15	17010030	10	17010035	4	17
12000049	17	17020049	20	17010025	20	17010083	15	17010030	10	17010035	5	18
12000049	18	17020049	20	17010025	20	17010083	15	17010030	10	17010035	5	0
12000050	1	17020001	10	17010001	10	0	0	0	0	0	0	2
12000050	2	17020001	20	17010001	20	17010017	10	0	0	0	0	3
12000050	3	17020001	30	17010011	30	17010029	20	17010030	10	0	0	4
12000050	4	17020001	40	17010005	40	17010021	30	17010030	20	0	0	5
12000050	5	17020001	40	17010018	40	17010075	30	17010030	20	17010035	2	6
12000050	6	17020001	40	17010029	40	17010075	30	17010030	20	17010035	2	7
12000050	7	17020001	40	17010029	40	17010075	30	17010030	20	17010035	2	8
12000050	8	17020001	40	17010029	40	17010075	30	17010030	20	17010035	4	9
12000050	9	17020001	40	17010029	40	17010075	30	17010030	20	17010035	4	10
12000050	10	17020001	40	17010029	40	17010075	30	17010030	20	17010035	4	11
12000050	11	17020001	40	17010029	40	17010075	30	17010030	20	17010035	6	12
12000050	12	17020001	40	17010029	40	17010075	30	17010030	20	17010035	6	13
12000050	13	17020001	40	17010029	40	17010075	30	17010030	20	17010035	6	14
12000050	14	17020001	40	17010029	40	17010075	30	17010030	20	17010035	8	15
12000050	15	17020001	40	17010029	40	17010075	30	17010030	20	17010035	8	16
12000050	16	17020001	40	17010029	40	17010075	30	17010030	20	17010035	8	17
12000050	17	17020001	40	17010029	40	17010075	30	17010030	20	17010035	10	18
12000050	18	17020001	40	17010029	40	17010075	30	17010030	20	17010035	10	0
